Reference Name	Group	Depth	Breadth	Total reference bases
Burkholderiales bacterium 1_1_47	Bacteria	103.136226679465	89.5276227730054	2655653
Bacteroides ovatus ATCC 8483 	Bacteria	97.953284706001	63.0823052901758	6463169
Bacteroides dorei DSM 17855 	Bacteria	87.9499566581532	82.5735526720517	5487768
Bacteroides sp. 9_1_42FAA	Bacteria	86.0143855719836	79.5762634091719	5622644
Bacteroides sp. 3_1_23 	Bacteria	81.3729223159245	61.8835406027259	6520178
Parabacteroides merdae ATCC 43184 	Bacteria	78.5698618508591	81.0466310324045	4431877
Bacteroides sp. 3_1_33FAA  	Bacteria	73.1527977535163	81.7429966323109	10802660
Bacteroides dorei 5_1_36/D4	Bacteria	72.9626292212029	80.2977630509898	5501690
Bacteroides sp. D4 	Bacteria	72.4199164630617	79.9131832035825	5530727
Bacteroides ovatus SD CMC 3f	Bacteria	67.822971098312	60.8097319682333	6775279
Bacteroides sp. 2_2_4	Bacteria	63.4820230132157	56.9736287716033	7101224
Bacteroides sp. 1_1_6  	Bacteria	46.28230710199	81.1174147772845	6695222
Bacteroides sp. D2  	Bacteria	44.9932804096482	49.1213586700711	17733459
Bacteroides uniformis ATCC 8492	Bacteria	42.0812669350741	87.6620423907622	9434414
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	40.9032964603071	84.0433285733194	6293399
Bacteroides sp. 2_1_7 	Bacteria	30.2557017430651	92.2370000087596	5137215
Bacteroides sp. 1_1_14 	Bacteria	22.4976264825274	59.8020390839945	6446424
Roseburia intestinalis L1-82  	Bacteria	19.3721642121363	87.6131189828052	4380675
Bacteroides sp. 4_3_47FAA  	Bacteria	17.9553842569766	33.7340959124425	5344145
Bacteroides xylanisolvens SD CC 1b 	Bacteria	17.9401980275956	32.4023913613162	6059812
Bacteroides ovatus SD CC 2a	Bacteria	17.9109523142879	32.2388457369494	6050198
Bacteroides sp. 2_1_22  	Bacteria	14.9849694299039	29.9527411614607	5912968
Bacteroides sp. D1	Bacteria	14.8100501857264	29.3993982055742	5986762
Parabacteroides johnsonii DSM 18315 	Bacteria	14.5929992424502	27.8948961436942	4612238
Bacteroides vulgatus ATCC 8482 	Bacteria	14.4	32.9523091252325	5163189
Bacteroides vulgatus PC510	Bacteria	13.2402949640107	34.1173498473974	4781702
Eubacterium rectale ATCC 33656 	Bacteria	12.97	82.8551012628689	3449685
Parabacteroides sp. D13  	Bacteria	12.6196056790447	62.7026145275391	5327234
Bacteroides stercoris ATCC 43183 	Bacteria	11.3558212838429	46.3348688737909	4009229
Bacteroides coprocola DSM 17136 	Bacteria	11.2300358807594	11.9334661353654	4295617
Bacteroides plebeius DSM 17135 	Bacteria	10.3012593309154	9.69293360993223	4421324
Bacteroides finegoldii DSM 17565  	Bacteria	9.96271961475663	12.5407704908395	4881901
Faecalibacterium prausnitzii A2-165 	Bacteria	9.63845843142588	89.6242886295304	3080849
Parabacteroides distasonis ATCC 8503 	Bacteria	9.57	68.1392798197772	4811379
Bacteroides sp. 3_1_19 	Bacteria	8.68426198963985	64.3860059472972	5250116
Bacteroides fragilis 3_1_12	Bacteria	8.30038237902828	79.7988106938102	5530115
Alistipes putredinis DSM 17216  	Bacteria	8.22507220345444	25.4967492562389	2549878
Bacteroides eggerthii DSM 20697 	Bacteria	8.17784276499646	37.7172809874025	4157980
Bacteroides intestinalis DSM 17393 	Bacteria	7.94671645026366	8.78408206990852	6052596
Bacteroides coprophilus DSM 18228 	Bacteria	7.86823997397964	9.11446492659858	3855443
