Reference Name	Group	Depth	Breadth	Total reference bases
Faecalibacterium prausnitzii M21/2  	Bacteria	198.842472709318	94.0043166208451	3126983
Ruminococcus torques ATCC 27756  	Bacteria	73.8630061699507	92.033126889552	2739406
Acidaminococcus sp. D21 	Bacteria	24.4234404166553	95.0990476437188	2238973
Ruminococcus albus 8	Bacteria	23.5172932965684	9.14933020556824	4373730
Faecalibacterium prausnitzii A2-165 	Bacteria	22.7665561603311	55.5030123190069	3080849
Bifidobacterium longum subsp. infantis CCUG 52486  	Bacteria	20.3404930608461	84.8946127335389	2480850
Bifidobacterium longum infantis ATCC 55813	Bacteria	19.6906766181528	86.7977210426318	2396359
Alistipes putredinis DSM 17216  	Bacteria	15.723866239875	79.6753805476184	2549878
Eubacterium rectale ATCC 33656 	Bacteria	14.38	81.2757686571383	3449685
Anaerotruncus colihominis DSM 17241 	Bacteria	12.576349406059	19.2529325970559	3718888
Bacteroides cellulosilyticus DSM 14838 	Bacteria	11.582489130674	77.6944808027275	6726268
Eubacterium ventriosum ATCC 27560  	Bacteria	10.5196774988283	9.39026621295991	2869695
Bacteroides uniformis ATCC 8492	Bacteria	9.60488540888708	80.72522575329	9434414
Bacteroides vulgatus PC510	Bacteria	9.22539890189728	83.9267064321449	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	8.57	78.3204914637059	5163189
Eubacterium siraeum DSM 15702  	Bacteria	7.71434703149261	19.4167587188707	2695934
Bifidobacterium longum subsp. longum JDM301 	Bacteria	7.53	53.5910741541618	2477838
Bacteroides sp. 4_3_47FAA  	Bacteria	7.41484705785491	71.5235832860074	5344145
Ruminococcus sp. 5_1_39BFAA	Bacteria	6.97763691673697	87.5661494676078	3801051
Ruminococcus flavefaciens FD-1  	Bacteria	6.88382982100784	4.73096951028597	4573608
Clostridium nexile DSM 1787  	Bacteria	6.33933708122421	21.7033547646526	3861016
Bacteroides sp. D2  	Bacteria	6.21311137043258	45.9347045604583	17733459
Bacteroides capillosus ATCC 29799 	Bacteria	5.59949899253935	29.1745376372071	4241853
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	5.40712531912615	12.1862513220605	3193878
Coprococcus comes ATCC 27758  	Bacteria	5.08914864082571	64.4802348934751	3238915
Subdoligranulum variabile DSM 15176  	Bacteria	4.94679222145928	29.1825934502579	3237471
Bifidobacterium longum subsp. infantis ATCC 15697 	Bacteria	4.71	37.3989497124347	2832748
Roseburia inulinivorans DSM 16841  	Bacteria	4.6762918189673	42.8190507901519	4048462
Clostridium leptum DSM 753  	Bacteria	4.01675759431872	47.6375863923802	3270109
Roseburia intestinalis L1-82  	Bacteria	3.6721005415832	60.9566562230706	4380675
Coprococcus eutactus ATCC 27759  	Bacteria	3.49672879580747	8.27130251343692	3102087
Clostridium spiroforme DSM 1552  	Bacteria	3.32736642492378	80.6971926053396	2507485
Bacteroides sp. 2_1_22  	Bacteria	3.25372389635797	59.0526618780957	5912968
Bacteroides pectinophilus ATCC 43243 	Bacteria	3.21026317737808	13.2317157413289	3025526
Bacteroides sp. D1	Bacteria	3.17628018618412	58.1670692771819	5986762
Bacteroides xylanisolvens SD CC 1b 	Bacteria	3.12292938955862	60.1954483076373	6059812
Bacteroides ovatus SD CC 2a	Bacteria	3.11051744091681	59.9653598113648	6050198
Dorea longicatena DSM 13814  	Bacteria	2.97396990836469	39.8345409637409	2913833
Ruminococcus obeum ATCC 29174  	Bacteria	2.93988374511823	44.6781368319876	3624708
Butyrivibrio crossotus DSM 2876  	Bacteria	2.83019478482079	10.8113006692871	2482791
Eubacterium hallii DSM 3353  	Bacteria	2.82468044932294	61.5746418409503	3290996
Clostridium sp. L2-50  	Bacteria	2.81615547595287	11.4041560994897	2954116
Ruminococcus gnavus ATCC 29149  	Bacteria	2.7610657895075	57.0955115649712	3501911
Dorea formicigenerans ATCC 27755  	Bacteria	2.72257007857111	23.2821337896587	3186031
Bacteroides sp. 2_2_4	Bacteria	2.71532612405974	31.9516607277844	7101224
Clostridium sp. M62/1  	Bacteria	2.71195226974278	20.0503097647058	3842594
Bacteroides sp. 20_3 	Bacteria	2.62811375013239	55.4915641156256	5749901
Megasphaera genomosp. type_1 str. 28L 	Bacteria	2.60860580802771	1.75512991854348	1726197
Ruminococcus lactaris ATCC 29176  	Bacteria	2.55416433463322	23.086380179761	2729735
Bacteroides sp. 9_1_42FAA	Bacteria	2.38329147461586	21.1968781946714	5622644
Bacteroides sp. 1_1_6  	Bacteria	2.29622205955232	52.5662927980581	6695222
Bacteroides ovatus SD CMC 3f	Bacteria	2.28885228637817	31.6510803466544	6775279
Bacteroides sp. 3_1_23 	Bacteria	2.22169468839654	24.7084051999807	6520178
Clostridium scindens ATCC 35704  	Bacteria	2.20652081753527	32.9953410379554	3619905
Clostridium sp. SS2/1 	Bacteria	2.09322261769585	44.6635731227763	3141381
Bacteroides ovatus ATCC 8483 	Bacteria	2.05588478964421	24.8530558306614	6463169
Bacteroides sp. 1_1_14 	Bacteria	1.99527320728516	50.8473379970042	6446424
Bacteroides sp. 3_2_5  	Bacteria	1.86968454475701	61.7099611013697	5131029
Clostridium difficile NAP08 	Bacteria	1.83651267834788	2.39682584047902	4078686
Blautia hansenii DSM 20583 	Bacteria	1.80830826527133	12.6318075239231	3053221
Bacteroides dorei DSM 17855 	Bacteria	1.80078254219202	21.8408103258009	5487768
Bacteroides fragilis 3_1_12	Bacteria	1.7972670062015	7.99146129872525	5530115
Bacteroides intestinalis DSM 17393 	Bacteria	1.78240194785841	18.994097739218	6052596
Bacteroides fragilis YCH46 	Bacteria	1.76536570771175	60.4810214291497	5310990
Collinsella aerofaciens ATCC 25986  	Bacteria	1.76347466605789	57.3005763834042	2439869
Eubacterium eligens ATCC 27750 	Bacteria	1.73022808240055	14.9068531381594	2831389
Bifidobacterium pseudocatenulatum DSM 20438  	Bacteria	1.72981430991215	60.3831642375417	2304808
Bacteroides fragilis 638R	Bacteria	1.72	60.1774089956284	5373121
Bifidobacterium catenulatum DSM 16992  	Bacteria	1.68974031652294	52.0828262718802	2058429
Holdemania filiformis DSM 12042 	Bacteria	1.64284511185687	26.70504989162	3803745
Blautia hydrogenotrophica DSM 10507  	Bacteria	1.5993629853134	46.1876666700323	3565428
Bifidobacterium breve DSM 20213  	Bacteria	1.58813546963051	12.3452315489584	2331386
Bacteroides coprophilus DSM 18228 	Bacteria	1.57703007151189	7.77729044366627	3855443
Bacteroides sp. 2_1_16  	Bacteria	1.57072209841087	57.9765939115451	10446000
Clostridium bolteae ATCC BAA-613  	Bacteria	1.52321403058843	11.0858064708979	6556988
Clostridium hathewayi DSM 13479  	Bacteria	1.5140735643709	7.28045112872731	6626224
Clostridium difficile R20291	Bacteria	1.47	1.23986630525472	4191339
Eubacterium dolichum DSM 3991  	Bacteria	1.43537964064967	6.54686496354864	2190453
Clostridium methylpentosum DSM 5476  	Bacteria	1.39848762567059	9.36856895082855	3406326
Bacteroides stercoris ATCC 43183 	Bacteria	1.26611740561589	9.79230670036558	4009229
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	1.25299228763344	51.7082581288744	6293399
Peptostreptococcus anaerobius 653-L 	Bacteria	1.21920055859271	1.97317257231078	2083092
Bryantella formatexigens DSM 14469  	Bacteria	1.13924555502796	7.71413685765538	4548960
Clostridium asparagiforme DSM 15981  	Bacteria	1.11471993324327	6.78609361140712	6224391
Bifidobacterium adolescentis L2-32	Bacteria	1.08149106850419	44.8750136470904	4762920
Bacteroides eggerthii DSM 20697 	Bacteria	0.950586556452893	6.24861110443052	4157980
Bacteroides sp. 2_1_33B  	Bacteria	0.938563914092016	38.007694259193	4891699
Bacteroides plebeius DSM 17135 	Bacteria	0.912322872062758	6.55330846597083	4421324
Bacteroides sp. 2_1_7 	Bacteria	0.79989696752034	27.0944081569489	5137215
Parabacteroides sp. D13  	Bacteria	0.77372594483366	30.8182632863509	5327234
Bifidobacterium bifidum NCIMB 41171  	Bacteria	0.773067680935347	35.0815592779968	2186140
Clostridiales bacterium 1_7_47FAA strain 	Bacteria	0.770464911082286	4.90182594079316	6514450
Lactobacillus ruminis ATCC 25644 	Bacteria	0.760072752253691	1.25308358774684	2081585
Clostridium difficile QCD-63q42  	Bacteria	0.737046304226363	1.33459837398887	4440437
Bacteroides sp. 3_1_19 	Bacteria	0.691189427052659	30.4941262250206	5250116
Bacteroides sp. 3_1_33FAA  	Bacteria	0.673684536956639	18.2588455065697	10802660
Bacteroides sp. D4 	Bacteria	0.668968238714368	18.4360934828278	5530727
Bacteroides dorei 5_1_36/D4	Bacteria	0.668737235285885	18.4864468917733	5501690
Dehalococcoides ethenogenes 195 	Bacteria	0.66	1.87974580192145	1469720
Parabacteroides merdae ATCC 43184 	Bacteria	0.642742433961953	6.34074456488752	4431877
Bacteroides finegoldii DSM 17565  	Bacteria	0.63303904974722	9.05575512489909	4881901
Anaerostipes caccae DSM 14662 	Bacteria	0.632811595513247	7.43422242289571	3605636
Bacteroides coprocola DSM 17136 	Bacteria	0.60873351837466	5.40697645995907	4295617
Parabacteroides distasonis ATCC 8503 	Bacteria	0.58	26.8149110681158	4811379
Eubacterium biforme DSM 3989  	Bacteria	0.412434985429981	4.6268502268287	2415920
Clostridium hylemonae DSM 15053 	Bacteria	0.377018617362839	7.98528565093596	3885459
Ethanoligenens harbinense YUAN-3	Bacteria	0.361905051007414	4.04916632054832	2987899
Enterococcus faecium E980	Bacteria	0.35200426408692	22.8410463842992	2792626
Citrobacter sp.  	Bacteria	0.342138547850981	21.997503826016	5100606
Eggerthella lenta DSM 2243 	Bacteria	0.34	17.4366923072688	3632260
Turicibacter sp. PC909 	Bacteria	0.318954513950141	13.3778197480811	2953411
Abiotrophia defectiva ATCC 49176 	Bacteria	0.299952024556249	2.15758652143956	3477404
Enterococcus faecium TX1330 	Bacteria	0.278679581223791	20.8131658218698	2721167
Enterococcus faecium PC4.1 	Bacteria	0.252595985287213	19.4284565802018	2811160
Parvimonas micra ATCC 33270  	Bacteria	0.246182904754862	13.2373932662352	1703772
Prevotella bivia JCVIHMP010	Bacteria	0.23267506368502	1.77402377134108	2424432
Oribacterium sp. oral taxon 078 str. F0262  	Bacteria	0.225891881874978	2.42931769730781	2676554
Escherichia coli MS 115-1 	Bacteria	0.220789571475259	13.5957607056532	4822312
Bacteroides caccae ATCC 43185  	Bacteria	0.206160470065155	3.25377989114124	4564814
Prevotella buccalis ATCC 35310	Bacteria	0.200283681958997	1.89010339948338	3033961
Escherichia coli MS 187-1	Bacteria	0.199362005778124	14.8993029777031	4403159
Enterococcus gallinarum EG2 	Bacteria	0.198127668548243	4.86809559253057	3134429
Escherichia coli OP50 	Bacteria	0.18527435648317	14.0755918834015	4418649
Enterococcus faecium E1039	Bacteria	0.185021056794621	13.6690595750291	2503230
Clostridium saccharolyticum WM1 	Bacteria	0.18	3.47384690676624	4662871
Streptococcus salivarius SK126  	Bacteria	0.177686422982881	11.0215887370955	2128332
Escherichia sp. 1_1_43	Bacteria	0.177143767738646	13.3239845499053	2235585
Clostridium bartlettii DSM 16795  	Bacteria	0.17656702747374	3.75502716147754	2971856
Enterococcus faecalis TX0104 	Bacteria	0.174521601789093	5.59802834146489	3106826
Acidaminococcus fermentans DSM 20731 	Bacteria	0.17	3.32234655023738	2329769
Escherichia coli str. K-12 substr. MG1655 	Bacteria	0.16	13.2046317899422	4639675
Clostridium cellulolyticum H10 	Bacteria	0.16	1.05733394548266	4068724
Catenibacterium mitsuokai DSM 15897  	Bacteria	0.159373135982193	3.6553185643165	2671313
Escherichia coli MS 146-1 	Bacteria	0.155229237268308	12.2477890506207	4744342
Mollicutes bacterium D7  	Bacteria	0.154806872842782	3.21535264561929	3490317
Bifidobacterium angulatum DSM 20098 	Bacteria	0.152785629871437	3.87712071298605	2007108
Citrobacter youngae ATCC 29220  	Bacteria	0.151565799580494	10.8826483622255	5154159
Lactococcus lactis subsp. cremoris MG1363 	Bacteria	0.14	6.41258789362865	2529478
Escherichia coli MS 175-1	Bacteria	0.139477426155146	11.469637686509	3413508
Streptococcus thermophilus LMD-9 	Bacteria	0.139413468027195	9.50236511749415	1864178
Escherichia sp. 4_1_40B  	Bacteria	0.138626649303321	11.4900323761189	4856975
Escherichia coli MS 116-1 	Bacteria	0.137781366296164	11.7217897632647	4863660
Oribacterium sinus F0268  	Bacteria	0.132678461205541	1.90172012037686	2629409
Enterococcus faecalis TX 0411	Bacteria	0.132639968584719	9.18772166879921	3124594
Shuttleworthia satelles DSM 14600  	Bacteria	0.132147321064262	2.94327694576752	2168977
Streptococcus parasanguinis ATCC 15912	Bacteria	0.131088956771182	9.15735008435388	2159948
Escherichia coli MS 196-1	Bacteria	0.124859066371582	10.6054768328986	5253182
