Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides vulgatus PC510	Bacteria	134.567413115665	85.4618920208746	4781702
Bacteroides caccae ATCC 43185  	Bacteria	134.275904540689	88.2691167701466	4564814
Bacteroides vulgatus ATCC 8482 	Bacteria	119.82	79.2739138544028	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	117.797671462881	76.1045967128512	5344145
Bacteroides ovatus ATCC 8483 	Bacteria	115.136876450237	70.2505845042888	6463169
Bacteroides sp. 3_1_23 	Bacteria	78.6938481234715	68.2300544555685	6520178
Bacteroides ovatus SD CMC 3f	Bacteria	58.4682192467646	60.6927478558448	6775279
Bacteroides sp. 2_2_4	Bacteria	55.9746365809613	58.6555782496088	7101224
Alistipes putredinis DSM 17216  	Bacteria	52.9853214977344	88.4303484323564	2549878
Bacteroides sp. D2  	Bacteria	44.4758350133496	34.631179399349	17733459
Eubacterium eligens ATCC 27750 	Bacteria	33.082481135584	80.4956154028994	2831389
Bacteroides sp. 9_1_42FAA	Bacteria	29.6515097185595	83.3529919376009	5622644
Bacteroides cellulosilyticus DSM 14838 	Bacteria	23.9758779712613	76.8120152215166	6726268
Eubacterium rectale ATCC 33656 	Bacteria	23.76	82.9253395599888	3449685
Bacteroides dorei DSM 17855 	Bacteria	21.6760377461292	82.7612792669078	5487768
Bacteroides dorei 5_1_36/D4	Bacteria	19.4470061362963	82.130799808786	5501690
Bacteroides sp. D4 	Bacteria	19.3040155408141	81.7154598301453	5530727
Bacteroides sp. 3_1_33FAA  	Bacteria	19.047193469016	81.4621861652593	10802660
Bacteroides coprocola DSM 17136 	Bacteria	13.3254045646993	10.1257165152294	4295617
Bacteroides sp. 2_1_22  	Bacteria	12.8923776604237	29.8449611092095	5912968
Bacteroides sp. D1	Bacteria	12.7249345823335	29.4128445393353	5986762
Bacteroides xylanisolvens SD CC 1b 	Bacteria	12.2275244875584	29.7690258377653	6059812
Bacteroides ovatus SD CC 2a	Bacteria	12.2031781587975	29.6844499965125	6050198
Bacteroides finegoldii DSM 17565  	Bacteria	11.4377495201152	15.1371361279141	4881901
Ruminococcus torques ATCC 27756  	Bacteria	10.8423502978383	90.6290633808935	2739406
Bacteroides plebeius DSM 17135 	Bacteria	8.30833319611953	8.42367580389947	4421324
Faecalibacterium prausnitzii M21/2  	Bacteria	8.15523758843588	87.7832082873492	3126983
Parabacteroides distasonis ATCC 8503 	Bacteria	7.81	72.610305694064	4811379
Ruminococcus sp. 5_1_39BFAA	Bacteria	7.6794608754263	88.2699811183802	3801051
Bacteroides coprophilus DSM 18228 	Bacteria	7.08286989588486	5.61735707154794	3855443
Bacteroides sp. 1_1_14 	Bacteria	6.76376323989859	9.2476852282754	6446424
Bacteroides sp. 1_1_6  	Bacteria	6.54777308355123	9.44800635438227	6695222
Bacteroides sp. 2_1_16  	Bacteria	6.37594111621673	49.5912023741145	10446000
Coprococcus eutactus ATCC 27759  	Bacteria	6.21367640559404	90.9785573389786	3102087
Roseburia intestinalis L1-82  	Bacteria	5.89109458930417	50.9357347897299	4380675
Parabacteroides merdae ATCC 43184 	Bacteria	5.80659112831877	7.25114889244444	4431877
Bacteroides intestinalis DSM 17393 	Bacteria	5.53866240370248	18.2473933498948	6052596
Bacteroides pectinophilus ATCC 43243 	Bacteria	5.42375215086567	23.2811418576472	3025526
Bacteroides sp. 3_1_19 	Bacteria	5.17147877494516	63.8085329924139	5250116
Parabacteroides sp. D13  	Bacteria	4.96250239242354	59.6835430919686	5327234
Bacteroides stercoris ATCC 43183 	Bacteria	4.93572472413025	8.30314257429546	4009229
Faecalibacterium prausnitzii A2-165 	Bacteria	4.72269230656874	65.6736178890949	3080849
Roseburia inulinivorans DSM 16841  	Bacteria	4.62306137491225	57.3196438548762	4048462
Bacteroides sp. 2_1_7 	Bacteria	4.39115633470665	61.9828837220167	5137215
Ruminococcus gnavus ATCC 29149  	Bacteria	4.11030108417947	82.222934849001	3501911
Bacteroides sp. 20_3 	Bacteria	4.05487659004912	44.3806771629633	5749901
Bacteroides eggerthii DSM 20697 	Bacteria	3.83656959869937	5.84610796588728	4157980
Dorea formicigenerans ATCC 27755  	Bacteria	3.82990922247775	79.6243664923537	3186031
Bacteroides fragilis 638R	Bacteria	3.3	51.0660750055694	5373121
Burkholderiales bacterium 1_1_47	Bacteria	3.21869197519405	78.0031879164936	2655653
Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884 	Bacteria	3.08614386418403	78.7215081405313	5280675
Ruminococcus lactaris ATCC 29176  	Bacteria	3.04643329480701	76.3209615585396	2729735
Bacteroides sp. 2_1_33B  	Bacteria	2.9651808543412	46.2699769548372	4891699
Butyrivibrio crossotus DSM 2876  	Bacteria	2.96132732074508	17.4703791015837	2482791
Bacteroides fragilis YCH46 	Bacteria	2.72774498163243	50.5252881289552	5310990
Clostridium nexile DSM 1787  	Bacteria	2.507489823922	20.6915744456899	3861016
Collinsella aerofaciens ATCC 25986  	Bacteria	2.25877663513902	68.5926580484444	2439869
Coprococcus comes ATCC 27758  	Bacteria	2.24145358244968	47.6325559639571	3238915
Escherichia coli MS 69-1 	Bacteria	2.2222971792394	45.9993430069023	5220755
Clostridium sp. M62/1  	Bacteria	2.13161539314328	14.3747166627544	3842594
Bacteroides fragilis 3_1_12	Bacteria	2.12499513843745	6.37153115260713	5530115
Eubacterium ventriosum ATCC 27560  	Bacteria	2.02182801656622	24.643280906159	2869695
Eubacterium hallii DSM 3353  	Bacteria	1.95999168033021	59.931248776966	3290996
Ruminococcus obeum ATCC 29174  	Bacteria	1.91084060012558	44.5774666538656	3624708
Catenibacterium mitsuokai DSM 15897  	Bacteria	1.76614840342558	56.615641821082	2671313
Dorea longicatena DSM 13814  	Bacteria	1.73394918308633	38.644802224424	2913833
Bacteroides capillosus ATCC 29799 	Bacteria	1.70494261823783	24.1597952592888	4241853
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	1.69677309987814	5.05953936815384	6293399
Bacteroides sp. 3_2_5  	Bacteria	1.65222731931548	50.2388117471174	5131029
Parabacteroides johnsonii DSM 18315 	Bacteria	1.61534269697271	3.83909069740113	4612238
Clostridium sp. L2-50  	Bacteria	1.43551110721448	14.8725710161686	2954116
Escherichia coli B354	Bacteria	1.43358332622547	38.1039264671767	4853778
Subdoligranulum variabile DSM 15176  	Bacteria	1.25685654327097	23.3936303985426	3237471
Anaerotruncus colihominis DSM 17241 	Bacteria	1.11514788560451	14.1630508904812	3718888
Escherichia coli 042	Bacteria	1.10095345882965	33.2609442978509	5355323
Clostridium sp. SS2/1 	Bacteria	1.05415356176153	22.6833994348346	3141381
Blautia hansenii DSM 20583 	Bacteria	0.99343708824222	12.6419934881884	3053221
Escherichia coli MS 198-1 	Bacteria	0.963277855503245	36.627056723061	5269973
Clostridium spiroforme DSM 1552  	Bacteria	0.954158429661593	46.028071952574	2507485
Escherichia coli FVEC1302 	Bacteria	0.9474566703161	36.645134636367	5339642
Escherichia coli FVEC1412 	Bacteria	0.890253531691127	37.107870615023	5234178
Escherichia coli MS 196-1	Bacteria	0.8676385664917	15.2175005549018	5253182
Escherichia coli MS 21-1 	Bacteria	0.818495224888519	25.3927021092163	5308986
Bacteroides uniformis ATCC 8492	Bacteria	0.794660587292438	4.1931274162868	9434414
Eubacterium dolichum DSM 3991  	Bacteria	0.782794061319736	7.09725339918273	2190453
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	0.722731297187933	4.1613987760334	3193878
Holdemania filiformis DSM 12042 	Bacteria	0.681384672211202	20.0522905715289	3803745
Clostridium hathewayi DSM 13479  	Bacteria	0.677761891237	6.58836767365546	6626224
Prevotella bivia JCVIHMP010	Bacteria	0.552639517214754	1.95996423079715	2424432
Escherichia coli MS 119-7 	Bacteria	0.54105466716955	15.6895002018642	4968686
Clostridium leptum DSM 753  	Bacteria	0.525363475651729	12.5047819506934	3270109
Clostridium scindens ATCC 35704  	Bacteria	0.50610408836696	12.4749130156731	3619905
Escherichia coli MS 107-1 	Bacteria	0.392504963150974	14.6825479343139	4905150
Escherichia sp. 3_2_53FAA  	Bacteria	0.379765821150032	14.4458672034594	5094952
Bryantella formatexigens DSM 14469  	Bacteria	0.377669295839049	7.2498988779853	4548960
Clostridium bolteae ATCC BAA-613  	Bacteria	0.372250618729209	6.20123141906009	6556988
Prevotella buccalis ATCC 35310	Bacteria	0.370256733689062	2.51970938321224	3033961
Escherichia coli MS 182-1 	Bacteria	0.368468217843194	13.5325748269856	5003342
Escherichia coli IHE3034	Bacteria	0.35	13.2797599553518	5108383
Escherichia coli B185	Bacteria	0.34968205623849	15.9079961417536	5144306
Klebsiella variicola At-22 	Bacteria	0.34	15.0998487681151	5458505
Klebsiella sp. 1_1_55 	Bacteria	0.315943897684486	14.7057579126035	5459739
Escherichia coli O150:H5 SE15	Bacteria	0.310617410272532	14.7936342111663	4839683
Escherichia coli MS 124-1	Bacteria	0.307204326112455	14.0637586026432	5394127
Clostridium asparagiforme DSM 15981  	Bacteria	0.306037532025222	5.42798484221187	6224391
Clostridiales bacterium 1_7_47FAA strain 	Bacteria	0.305082573356155	4.7875568927538	6514450
Escherichia sp. 4_1_40B  	Bacteria	0.303699689621627	13.6676841037889	4856975
Escherichia coli MS 115-1 	Bacteria	0.302139548415781	14.1598884518463	4822312
Escherichia coli MS 200-1 	Bacteria	0.302120917746425	13.8857471976267	5069810
Escherichia coli O26:H11 str. 11368	Bacteria	0.298691691667246	13.362118653287	5855531
Escherichia coli MS 146-1 	Bacteria	0.288541020019214	14.7764010267388	4744342
Escherichia coli MS 84-1	Bacteria	0.285451033068119	13.6651362443667	5292439
Shigella flexneri 2a str. 301 	Bacteria	0.283671587743675	12.6425270267836	4828821
Blautia hydrogenotrophica DSM 10507  	Bacteria	0.267712813160159	4.72271491669443	3565428
Clostridium difficile NAP08 	Bacteria	0.264982023622314	2.12257084757199	4078686
Shigella flexneri 2002017	Bacteria	0.262912355357819	12.5284094856014	4894492
Escherichia sp. 1_1_43	Bacteria	0.260950695231897	15.085402702201	2235585
Prevotella marshii DSM 16973	Bacteria	0.260503923249502	1.34748636181417	2559358
Escherichia coli O157:H7 str. EC4024  	Bacteria	0.255516956975997	12.6882085368574	6199307
Escherichia coli O55:H7 str. CB9615 	Bacteria	0.254842019583105	14.1838211869261	5452353
Eubacterium biforme DSM 3989  	Bacteria	0.25452508775125	4.57130202986854	2415920
Escherichia coli B088	Bacteria	0.253535143948796	13.124842669747	4993477
Escherichia coli MS 187-1	Bacteria	0.252197597225083	13.986889867025	4403159
Escherichia coli str. K-12 substr. MG1655 	Bacteria	0.25	15.0368290882443	4639675
Escherichia coli MS 175-1	Bacteria	0.249847119151325	13.1458898001704	3413508
Escherichia coli MS 78-1 	Bacteria	0.247629102463336	13.5974622524707	4777465
Shigella sonnei Ss046 	Bacteria	0.241068202264705	14.0234754860032	5055316
Clostridium saccharolyticum WM1 	Bacteria	0.24	4.0965962815613	4662871
Clostridium difficile R20291	Bacteria	0.24	1.1921488574415	4191339
Escherichia coli MS 185-1 	Bacteria	0.238902503829328	12.8854643527403	4962359
Ruminococcus albus 8	Bacteria	0.23842734233709	5.16056089424816	4373730
Escherichia fergusonii ATCC 35469 	Bacteria	0.238359136933685	5.86016678793788	4643861
Escherichia coli 83972  	Bacteria	0.237415875676617	13.0070110347109	5066014
Eubacterium siraeum DSM 15702  	Bacteria	0.235762726387219	4.20600059200262	2695934
Escherichia coli OP50 	Bacteria	0.234153115578993	13.6184838397438	4418649
Escherichia coli SE11 	Bacteria	0.228823999258286	13.3893342922857	5155626
Akkermansia muciniphila ATCC BAA-835 	Bacteria	0.22	16.8948486206609	2664102
Abiotrophia defectiva ATCC 49176 	Bacteria	0.219559861321837	3.14257417314755	3477404
