Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides sp. 4_3_47FAA  	Bacteria	138.562296747188	77.9386973968708	5344145
Parabacteroides merdae ATCC 43184 	Bacteria	127.668341725188	94.2999771879951	4431877
Bacteroides vulgatus PC510	Bacteria	123.11365267639	80.1677938106557	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	113.22	75.8556775667131	5163189
Ruminococcus torques ATCC 27756  	Bacteria	100.807280289961	93.5500250784294	2739406
Bacteroides stercoris ATCC 43183 	Bacteria	92.193268760652	81.985414153195	4009229
Ruminococcus sp. 5_1_39BFAA	Bacteria	26.800223096191	87.6970869372708	3801051
Dialister invisus DSM 15470  	Bacteria	26.6784777356978	88.6866646271349	1895860
Bacteroides fragilis YCH46 	Bacteria	25.0305295585192	81.9889512124858	5310990
Bacteroides sp. 3_2_5  	Bacteria	24.4254906978698	83.913752972357	5131029
Bacteroides uniformis ATCC 8492	Bacteria	23.9167758718242	73.5069395937045	9434414
Bacteroides sp. 1_1_14 	Bacteria	22.8033268832457	73.8511770246574	6446424
Bacteroides fragilis 638R	Bacteria	22.43	79.9515774909964	5373121
Bacteroides sp. 1_1_6  	Bacteria	21.6293323119084	67.091173377074	6695222
Bacteroides sp. D2  	Bacteria	20.1694071619079	51.7544659504951	17733459
Bacteroides sp. 2_1_16  	Bacteria	19.0718181839939	80.7172314761631	10446000
Collinsella aerofaciens ATCC 25986  	Bacteria	16.6113157263771	74.5280996643672	2439869
Eubacterium rectale ATCC 33656 	Bacteria	16.54	72.2500750068484	3449685
Bacteroides sp. 2_1_7 	Bacteria	16.5149195527148	56.7779234468481	5137215
Akkermansia muciniphila ATCC BAA-835 	Bacteria	15.49	93.0235403899701	2664102
Bacteroides dorei DSM 17855 	Bacteria	15.1789161440498	31.5597889706708	5487768
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	13.6065588325164	67.4129194732449	6293399
Bacteroides sp. 2_1_22  	Bacteria	13.4635230057054	71.1974257259637	5912968
Bacteroides xylanisolvens SD CC 1b 	Bacteria	13.2999768557176	71.0910503494168	6059812
Bacteroides ovatus SD CC 2a	Bacteria	13.2325381813951	71.141837010954	6050198
Bacteroides sp. D1	Bacteria	13.213582611101	70.2016382144471	5986762
Bacteroides sp. 2_2_4	Bacteria	12.8597846878228	40.0574182704277	7101224
Anaerotruncus colihominis DSM 17241 	Bacteria	12.8278526457371	90.2019098182037	3718888
Faecalibacterium prausnitzii A2-165 	Bacteria	12.1392748687131	56.7935007525523	3080849
Bacteroides sp. 20_3 	Bacteria	11.5741874947064	37.4246095715387	5749901
Dorea longicatena DSM 13814  	Bacteria	11.4759828720452	87.961218093144	2913833
Faecalibacterium prausnitzii M21/2  	Bacteria	10.745512038281	61.3372378423548	3126983
Bacteroides sp. 9_1_42FAA	Bacteria	10.653408336007	28.9008516278107	5622644
Bacteroides ovatus SD CMC 3f	Bacteria	10.3834934590885	40.5161027317104	6775279
Bacteroides ovatus ATCC 8483 	Bacteria	9.9411691339032	34.5485008979341	6463169
Bacteroides coprophilus DSM 18228 	Bacteria	9.91206152963486	7.59116397259666	3855443
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	9.86122231030741	86.4660140431162	3193878
Bacteroides dorei 5_1_36/D4	Bacteria	9.46517771630172	28.1534401247617	5501690
Bacteroides finegoldii DSM 17565  	Bacteria	9.44315590996212	16.5989642149646	4881901
Bacteroides sp. D4 	Bacteria	9.39945326175022	27.9743512923346	5530727
Ruminococcus gnavus ATCC 29149  	Bacteria	9.0419118304263	84.498463838744	3501911
Bacteroides sp. 3_1_23 	Bacteria	8.8908186325588	34.2675000590475	6520178
Subdoligranulum variabile DSM 15176  	Bacteria	8.84055745981972	42.9412031798895	3237471
Burkholderiales bacterium 1_1_47	Bacteria	8.73860789041339	70.8655084079132	2655653
Eubacterium hallii DSM 3353  	Bacteria	8.715959521069	87.5236858385729	3290996
Bacteroides sp. 3_1_33FAA  	Bacteria	8.67231181486782	28.5815345479724	10802660
Ruminococcus obeum ATCC 29174  	Bacteria	8.61251459427904	86.0373856321668	3624708
Bacteroides capillosus ATCC 29799 	Bacteria	8.21834483891827	45.7990882758078	4241853
Dorea formicigenerans ATCC 27755  	Bacteria	7.09890316823659	89.155880780821	3186031
Parabacteroides johnsonii DSM 18315 	Bacteria	7.08999736570402	13.8549875353353	4612238
Eubacterium ventriosum ATCC 27560  	Bacteria	5.54465825113819	75.7761364883725	2869695
Bacteroides fragilis 3_1_12	Bacteria	5.51584026371965	14.333987629552	5530115
Clostridium nexile DSM 1787  	Bacteria	5.35629033394319	23.9375594403131	3861016
Porphyromonas uenonis 60-3  	Bacteria	5.12967806641892	80.5762667278973	2242885
Bacteroides plebeius DSM 17135 	Bacteria	5.03896634356586	8.55255122673661	4421324
Alistipes putredinis DSM 17216  	Bacteria	4.96309690110664	26.9045813172238	2549878
Campylobacter hominis ATCC BAA-381 	Bacteria	4.84957691502556	81.3187082313139	1714951
Bacteroides coprocola DSM 17136 	Bacteria	4.5375267906799	8.75746138447632	4295617
Bacteroides eggerthii DSM 20697 	Bacteria	4.32622310593125	11.8044098336211	4157980
Clostridium hathewayi DSM 13479  	Bacteria	4.21567958614136	83.9187446726824	6626224
Bacteroides sp. 3_1_19 	Bacteria	4.0701074433403	55.627723273162	5250116
Roseburia inulinivorans DSM 16841  	Bacteria	4.00787024801023	31.0854591200313	4048462
Parabacteroides sp. D13  	Bacteria	3.87753981522118	55.3027894025305	5327234
Bacteroides intestinalis DSM 17393 	Bacteria	3.71677365051294	15.7712657510926	6052596
Clostridium leptum DSM 753  	Bacteria	3.70456312618326	84.9052432197214	3270109
Parabacteroides distasonis ATCC 8503 	Bacteria	3.67	61.8775407216933	4811379
Roseburia intestinalis L1-82  	Bacteria	3.5651293328083	75.4637812665856	4380675
Prevotella timonensis CRIS 5C-B1	Bacteria	3.42379342483567	72.709452241309	2796067
Clostridium bartlettii DSM 16795  	Bacteria	3.29982110169537	75.8512861996005	2971856
Bacteroides cellulosilyticus DSM 14838 	Bacteria	3.2233699460087	72.5922160698919	6726268
Clostridium sp. SS2/1 	Bacteria	3.18015078081901	76.0340117929025	3141381
Collinsella stercoris DSM 13279  	Bacteria	3.15057332192693	65.375334243679	2399821
Clostridium sp. M62/1  	Bacteria	3.054148268071	32.0078311682161	3842594
Coprococcus comes ATCC 27758  	Bacteria	2.86470696205365	27.009940057087	3238915
Holdemania filiformis DSM 12042 	Bacteria	2.50762137051774	59.5723425203319	3803745
Escherichia coli SE11 	Bacteria	2.49862830818217	61.0417047318793	5155626
Prevotella bivia JCVIHMP010	Bacteria	2.2660474412151	28.9122565615369	2424432
Escherichia coli B088	Bacteria	2.26576803898366	61.3806972576423	4993477
Ruminococcus lactaris ATCC 29176  	Bacteria	2.24497055574992	28.3332997525401	2729735
Bacteroides pectinophilus ATCC 43243 	Bacteria	2.14857775474413	16.2616021148058	3025526
