Reference Name	Group	Depth	Breadth	Total reference bases
Alistipes putredinis DSM 17216  	Bacteria	75.110542190646	89.9652846136168	2549878
Bacteroides uniformis ATCC 8492	Bacteria	66.9778700351712	83.7547620869722	9434414
Bacteroides vulgatus PC510	Bacteria	60.7528778079437	86.122179926729	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	56.74	84.5452878056565	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	51.3068421028996	79.5751425157813	5344145
Parabacteroides merdae ATCC 43184 	Bacteria	49.7759382198558	88.6923982772988	4431877
Faecalibacterium prausnitzii A2-165 	Bacteria	32.4828065770182	91.5407084216072	3080849
Faecalibacterium prausnitzii M21/2  	Bacteria	32.1487436644203	87.3770660089933	3126983
Bacteroides sp. D2  	Bacteria	31.0740029280244	57.021904186882	17733459
Eubacterium rectale ATCC 33656 	Bacteria	28	78.0888110073818	3449685
Bacteroides dorei 5_1_36/D4	Bacteria	26.5909981823767	87.2201450826928	5501690
Bacteroides sp. D4 	Bacteria	26.1927643508711	86.7589197586502	5530727
Bacteroides sp. 9_1_42FAA	Bacteria	25.951496440109	86.6201559266423	5622644
Bacteroides dorei DSM 17855 	Bacteria	25.3400636378943	85.8896002892251	5487768
Bacteroides cellulosilyticus DSM 14838 	Bacteria	24.4259170761558	83.1588482647435	6726268
Bacteroides sp. 3_1_33FAA  	Bacteria	21.1766266141858	82.3968633651341	10802660
Eubacterium eligens ATCC 27750 	Bacteria	21.059150699533	80.3657498139606	2831389
Bacteroides ovatus ATCC 8483 	Bacteria	20.6244312209692	75.0315982763254	6463169
Roseburia inulinivorans DSM 16841  	Bacteria	19.7985742536301	88.8777021990079	4048462
Roseburia intestinalis L1-82  	Bacteria	19.4601369172559	88.6766080569775	4380675
Burkholderiales bacterium 1_1_47	Bacteria	16.121386438665	78.2816881573007	2655653
Bacteroides ovatus SD CMC 3f	Bacteria	16.0831263391515	67.7818876536302	6775279
Bacteroides sp. 3_1_23 	Bacteria	15.8055203891673	69.8073273459712	6520178
Bacteroides finegoldii DSM 17565  	Bacteria	15.7308242588287	74.2002142198295	4881901
Bacteroides sp. 2_2_4	Bacteria	13.9940352423751	62.8034688104473	7101224
Ruminococcus sp. 5_1_39BFAA	Bacteria	11.8671533215419	93.9139727406972	3801051
Ruminococcus torques ATCC 27756  	Bacteria	9.98956989215911	92.0129765357892	2739406
Bacteroides sp. 1_1_6  	Bacteria	9.75349602298475	67.5959512619597	6695222
Coprococcus eutactus ATCC 27759  	Bacteria	9.50959399913671	58.0173928068426	3102087
Eubacterium biforme DSM 3989  	Bacteria	8.38054642123912	71.2105533295804	2415920
Dorea longicatena DSM 13814  	Bacteria	8.14332962458728	90.0076634453656	2913833
Parabacteroides distasonis ATCC 8503 	Bacteria	7.59	76.840735265295	4811379
Bacteroides sp. 2_1_7 	Bacteria	7.32380897237122	70.2321004668872	5137215
Bacteroides sp. 3_1_19 	Bacteria	7.20190332937406	69.5799864231571	5250116
Bacteroides sp. 2_1_16  	Bacteria	6.7004785515987	79.7137851809305	10446000
Parabacteroides sp. D13  	Bacteria	6.48217227551859	65.3299817503793	5327234
Ruminococcus obeum ATCC 29174  	Bacteria	6.46743641142956	88.3079409431049	3624708
Bacteroides pectinophilus ATCC 43243 	Bacteria	6.33741941731785	23.4670929947388	3025526
Bacteroides sp. 20_3 	Bacteria	6.29484831999716	51.6535328173476	5749901
Bacteroides sp. 1_1_14 	Bacteria	6.09084303483606	66.4697823165215	6446424
Bacteroides fragilis 638R	Bacteria	5.88	78.236242958236	5373121
Bacteroides fragilis YCH46 	Bacteria	5.63535757363505	76.2596050830448	5310990
Bacteroides coprocola DSM 17136 	Bacteria	5.53073493051173	10.7930944495284	4295617
Bacteroides sp. 3_2_5  	Bacteria	5.47118341954411	78.3069633790805	5131029
Bacteroides intestinalis DSM 17393 	Bacteria	4.94419483474529	22.1516849959918	6052596
Coprococcus comes ATCC 27758  	Bacteria	4.92645200321713	75.6472769430504	3238915
Eubacterium hallii DSM 3353  	Bacteria	4.83509942278872	87.0135059416663	3290996
Dorea formicigenerans ATCC 27755  	Bacteria	4.78692834752706	73.7934125562495	3186031
Ruminococcus lactaris ATCC 29176  	Bacteria	4.74536059361074	86.9688449611409	2729735
Bacteroides plebeius DSM 17135 	Bacteria	4.59568969159464	9.93939824360305	4421324
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	4.34598349476968	70.345706668209	6293399
Bacteroides eggerthii DSM 20697 	Bacteria	4.18292697415572	9.85187518939485	4157980
Bacteroides sp. D1	Bacteria	4.05015708157431	35.7854045308633	5986762
Bacteroides sp. 2_1_22  	Bacteria	3.9993452154654	36.2289293633925	5912968
Eubacterium ventriosum ATCC 27560  	Bacteria	3.80504489501498	41.1163207239794	2869695
Bacteroides sp. 2_1_33B  	Bacteria	3.66548103429913	53.0886916795167	4891699
Clostridium sp. L2-50  	Bacteria	3.54912710265948	20.7377096904793	2954116
Clostridium nexile DSM 1787  	Bacteria	3.50775147266937	24.6827259975095	3861016
Clostridium sp. SS2/1 	Bacteria	3.45470074148917	79.5311361468093	3141381
Subdoligranulum variabile DSM 15176  	Bacteria	3.40223093581379	32.0948048646613	3237471
Anaerotruncus colihominis DSM 17241 	Bacteria	3.27718551083012	19.3562968285143	3718888
Bacteroides xylanisolvens SD CC 1b 	Bacteria	3.27450429980336	35.9334910059916	6059812
Parabacteroides johnsonii DSM 18315 	Bacteria	3.27282739745868	19.7108648773112	4612238
Bacteroides ovatus SD CC 2a	Bacteria	3.26010952368832	35.9901775115459	6050198
Clostridium sp. M62/1  	Bacteria	3.24387004455844	20.7963682866314	3842594
Bacteroides fragilis 3_1_12	Bacteria	3.15290645312078	11.6597756104529	5530115
Butyrivibrio crossotus DSM 2876  	Bacteria	2.98198463745035	17.8927666485016	2482791
Bacteroides capillosus ATCC 29799 	Bacteria	2.57039917932092	33.701969398751	4241853
Collinsella aerofaciens ATCC 25986  	Bacteria	2.52455729795329	70.9068396704905	2439869
Acidaminococcus sp. D21 	Bacteria	2.51765117757115	88.1036975434719	2238973
Oxalobacter formigenes OXCC13  	Bacteria	2.50364079747789	85.5231634100133	2417973
Clostridium leptum DSM 753  	Bacteria	2.32309768267663	58.0468724437014	3270109
Bacteroides stercoris ATCC 43183 	Bacteria	2.10329298476091	12.4505734144894	4009229
Bacteroides coprophilus DSM 18228 	Bacteria	1.91054449514621	8.56031330251802	3855443
Ruminococcus gnavus ATCC 29149  	Bacteria	1.86093245944857	23.1356822032313	3501911
Eubacterium dolichum DSM 3991  	Bacteria	1.50563230528115	6.84173547663428	2190453
Ruminococcus albus 8	Bacteria	1.32228673009079	6.80309484124534	4373730
Blautia hansenii DSM 20583 	Bacteria	1.24874948456073	14.9307894842856	3053221
Akkermansia muciniphila ATCC BAA-835 	Bacteria	1.09	61.3390553364698	2664102
Eubacterium siraeum DSM 15702  	Bacteria	0.968335270818945	11.894133906839	2695934
Clostridium difficile NAP08 	Bacteria	0.957975409237191	2.83517779990909	4078686
Clostridium asparagiforme DSM 15981  	Bacteria	0.917308915844137	9.0520984301918	6224391
Holdemania filiformis DSM 12042 	Bacteria	0.906693674260498	18.0846507849501	3803745
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	0.862307348621331	7.19460793430432	3193878
Clostridium bolteae ATCC BAA-613  	Bacteria	0.839805122412913	16.4434493398493	6556988
Bryantella formatexigens DSM 14469  	Bacteria	0.813270145263973	10.3103786359959	4548960
Prevotella buccalis ATCC 35310	Bacteria	0.782282474956006	5.47403213159299	3033961
Clostridium hathewayi DSM 13479  	Bacteria	0.774609561946594	9.27140404550163	6626224
Prevotella bivia JCVIHMP010	Bacteria	0.767120047087318	2.42910504398556	2424432
Clostridium scindens ATCC 35704  	Bacteria	0.766451984237155	14.3807641360754	3619905
Bifidobacterium adolescentis L2-32	Bacteria	0.69441007617176	45.2816549511644	4762920
Blautia hydrogenotrophica DSM 10507  	Bacteria	0.651062340902691	25.3860686571149	3565428
Clostridium spiroforme DSM 1552  	Bacteria	0.614480517331111	35.6350686045978	2507485
Clostridium difficile R20291	Bacteria	0.57	1.54754840875434	4191339
Bacteroides caccae ATCC 43185  	Bacteria	0.55491219576526	5.82323836195735	4564814
Ruminococcus flavefaciens FD-1  	Bacteria	0.549154046433363	4.43940538848104	4573608
Prevotella timonensis CRIS 5C-B1	Bacteria	0.447990552443844	3.97587039223309	2796067
Prevotella marshii DSM 16973	Bacteria	0.433112862678844	1.60090929053302	2559358
Clostridiales bacterium 1_7_47FAA strain 	Bacteria	0.403958088556977	8.41839295719516	6514450
Catenibacterium mitsuokai DSM 15897  	Bacteria	0.384690573511977	6.9673976804665	2671313
Clostridium methylpentosum DSM 5476  	Bacteria	0.371639203059249	7.12553642839822	3406326
Prevotella buccae D17 	Bacteria	0.364725811879272	1.49257731651752	3357950
Anaerostipes caccae DSM 14662 	Bacteria	0.35254246130225	5.71194651928259	3605636
Clostridium saccharolyticum WM1 	Bacteria	0.31	5.72368397066957	4662871
Clostridium bartlettii DSM 16795  	Bacteria	0.271106894142919	11.4033788985738	2971856
Abiotrophia defectiva ATCC 49176 	Bacteria	0.270393307766368	4.29676850892217	3477404
Clostridium difficile QCD-63q42  	Bacteria	0.256151164851567	1.96338783772858	4440437
Prevotella tannerae ATCC 51259 	Bacteria	0.250004297463451	2.16417936450969	2582919
Bifidobacterium longum infantis ATCC 55813	Bacteria	0.207357173945974	5.32190710991133	2396359
Megasphaera genomosp. type_1 str. 28L 	Bacteria	0.20697358412742	1.80668834437784	1726197
Prevotella copri DSM 18205  	Bacteria	0.202344352261328	1.42907112087581	3507873
Streptococcus salivarius SK126  	Bacteria	0.192702980550027	15.4028600801003	2128332
Lactobacillus ruminis ATCC 25644 	Bacteria	0.191424294467918	1.44562917200114	2081585
Clostridium difficile ATCC 43255	Bacteria	0.17	1.10036382136839	4123727
Clostridium hylemonae DSM 15053 	Bacteria	0.169742393369741	4.44065939185049	3885459
Shuttleworthia satelles DSM 14600  	Bacteria	0.157174211621423	3.55914331963871	2168977
Mollicutes bacterium D7  	Bacteria	0.157023734520389	4.86259557512971	3490317
Eggerthella lenta DSM 2243 	Bacteria	0.14	6.40532340746532	3632260
Clostridium phytofermentans ISDg 	Bacteria	0.14	2.89527134491874	4847594
Streptococcus thermophilus LMD-9 	Bacteria	0.139497258309024	12.5071747440427	1864178
Prevotella oris F0302  	Bacteria	0.13165003870885	1.75441083650565	3244736
Lactococcus lactis subsp. lactis Il1403 	Bacteria	0.13	11.5546698940518	2365589
Acidaminococcus fermentans DSM 20731 	Bacteria	0.13	2.99969653643773	2329769
Peptostreptococcus anaerobius 653-L 	Bacteria	0.128081467357179	2.0834413458455	2083092
Ethanoligenens harbinense YUAN-3	Bacteria	0.121020252023244	3.34716802676396	2987899
Bifidobacterium pseudocatenulatum DSM 20438  	Bacteria	0.112131544145977	3.05752149419822	2304808
Porphyromonas gingivalis ATCC 33277 	Bacteria	0.1	1.67889231155988	2354886
Oribacterium sinus F0268  	Bacteria	0.0987227243840726	2.18756382137583	2629409
Clostridium ramosum DSM 1402 	Bacteria	0.0920925128176593	4.5512621356222	3234795
Oribacterium sp. oral taxon 078 str. F0262  	Bacteria	0.0827860114161717	2.51506227783934	2676554
Clostridium difficile BI9	Bacteria	0.08	1.53167838894344	4178227
Bifidobacterium longum subsp. infantis ATCC 15697 	Bacteria	0.08	1.42285865174029	2832748
Escherichia sp. 3_2_53FAA  	Bacteria	0.0772647357619856	7.15539616467437	5094952
Bifidobacterium longum subsp. longum JDM301 	Bacteria	0.07	2.6946878690213	2477838
Porphyromonas uenonis 60-3  	Bacteria	0.0697169449169262	2.35580513490438	2242885
Collinsella stercoris DSM 13279  	Bacteria	0.0636711196376729	2.85933825897848	2399821
Anaerofustis stercorihominis DSM 17244 	Bacteria	0.0629675484099426	2.25347686228198	2284603
Collinsella intestinalis DSM 13280  	Bacteria	0.0618135151807047	2.79488354744258	1804297
Solobacterium moorei	Bacteria	0.0607184825998335	1.43183211318705	2006590
Streptococcus parasanguinis ATCC 15912	Bacteria	0.0606750023611679	5.5649487858041	2159948
Escherichia coli IHE3034	Bacteria	0.06	6.11252132034736	5108383
Streptococcus sanguinis SK36 	Bacteria	0.06	5.41902961562697	2388435
Eubacterium saphenum ATCC 49989 	Bacteria	0.0556767490301991	1.51267725894213	1084501
Bifidobacterium longum subsp. infantis CCUG 52486  	Bacteria	0.054552681540601	4.84567789265776	2480850
Lactococcus lactis subsp. lactis KF147 	Bacteria	0.0505692704732867	4.79569776609525	2635654
Olsenella uli DSM 7084 	Bacteria	0.05	1.87860398382764	2051896
Clostridiales genomosp. BVAB3 str. UPII9-5 	Bacteria	0.05	1.49664576345341	1810248
Clostridiales genomosp. BVAB3 UPII9-5	Bacteria	0.05	1.48059451436831	1809746
Clostridium cellulolyticum H10 	Bacteria	0.05	1.32596853460692	4068724
Clostridium difficile M68	Bacteria	0.05	1.22992114104669	4308325
Desulfovibrio piger ATCC 29098  	Bacteria	0.0490579710144928	2.53279976222826	2826240
Turicibacter sp. PC909 	Bacteria	0.0476782371298814	3.81863546929296	2953411
