Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides coprocola DSM 17136 	Bacteria	306.096579688087	81.23557104835	4295617
Bacteroides plebeius DSM 17135 	Bacteria	108.073226938356	72.701887488906	4421324
Alistipes putredinis DSM 17216  	Bacteria	90.2929714794198	89.113479154689	2549878
Bacteroides vulgatus PC510	Bacteria	47.9844449654119	93.143173706768	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	44.01	90.0850036673072	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	42.9439916562893	85.6604938675878	5344145
Bacteroides uniformis ATCC 8492	Bacteria	42.129404728264	85.7546319252049	9434414
Roseburia inulinivorans DSM 16841  	Bacteria	24.7599858020157	84.6310277828963	4048462
Parabacteroides merdae ATCC 43184 	Bacteria	20.5732014268447	97.243289919824	4431877
Faecalibacterium prausnitzii M21/2  	Bacteria	20.3743701420826	82.3083783954054	3126983
Bacteroides stercoris ATCC 43183 	Bacteria	20.2644716727331	87.785232522263	4009229
Eubacterium ventriosum ATCC 27560  	Bacteria	19.6420856397631	80.3980213925173	2869695
Dialister invisus DSM 15470  	Bacteria	18.2007598556855	84.9267878429842	1895860
Bacteroides sp. D2  	Bacteria	16.8252930277167	47.2522309381379	17733459
Ruminococcus lactaris ATCC 29176  	Bacteria	14.6649729442602	91.4128660840704	2729735
Faecalibacterium prausnitzii A2-165 	Bacteria	13.9165712438357	73.5557958212168	3080849
Bacteroides coprophilus DSM 18228 	Bacteria	11.7412241368891	18.4568932804868	3855443
Eubacterium rectale ATCC 33656 	Bacteria	10.48	75.1239605935035	3449685
Akkermansia muciniphila ATCC BAA-835 	Bacteria	10.21	92.9358560595653	2664102
Bacteroides eggerthii DSM 20697 	Bacteria	9.6684070919052	79.7497101958162	4157980
Eubacterium eligens ATCC 27750 	Bacteria	9.50801606561303	81.4048157988888	2831389
Parabacteroides sp. D13  	Bacteria	8.45356076905952	53.6445367333216	5327234
Bacteroides caccae ATCC 43185  	Bacteria	7.97661246438519	91.8256472224279	4564814
Bacteroides finegoldii DSM 17565  	Bacteria	7.6431057082067	68.6853338484332	4881901
Bacteroides sp. 9_1_42FAA	Bacteria	7.59850997146538	37.4168273858348	5622644
Clostridium leptum DSM 753  	Bacteria	7.57885955483441	85.195233553377	3270109
Roseburia intestinalis L1-82  	Bacteria	7.53118488589087	74.2451106279283	4380675
Bacteroides sp. 2_1_7 	Bacteria	7.24768347051856	79.4094465581059	5137215
Bacteroides sp. 20_3 	Bacteria	5.71625651989486	83.4116622181843	5749901
Bacteroides sp. 1_1_6  	Bacteria	5.66320028969913	50.4995502763015	6695222
Bacteroides fragilis 3_1_12	Bacteria	5.58387539137974	10.7293067142365	5530115
Ruminococcus sp. 5_1_39BFAA	Bacteria	5.52118353318595	84.5632957831926	3801051
Bacteroides ovatus SD CMC 3f	Bacteria	5.26200587164012	52.2062486282853	6775279
Bacteroides pectinophilus ATCC 43243 	Bacteria	5.13904564032833	23.0391343521755	3025526
Dorea formicigenerans ATCC 27755  	Bacteria	5.10730933252062	84.8962863198757	3186031
Bacteroides dorei DSM 17855 	Bacteria	5.08936037201281	36.4171918346402	5487768
Bacteroides sp. 3_1_33FAA  	Bacteria	4.27501297550788	34.2157857416599	10802660
Bacteroides intestinalis DSM 17393 	Bacteria	4.11231354612137	38.1197092949868	6052596
Coprococcus comes ATCC 27758  	Bacteria	3.9787070454149	66.0654262306976	3238915
Bifidobacterium pseudocatenulatum DSM 20438  	Bacteria	3.74230499894135	80.8093776141006	2304808
Bacteroides sp. 3_1_19 	Bacteria	3.72426745428101	56.2522809019839	5250116
Clostridium sp. L2-50  	Bacteria	3.63916153935729	20.5447247162941	2954116
Bacteroides dorei 5_1_36/D4	Bacteria	3.58826020186524	34.7512491616212	5501690
Bacteroides sp. D4 	Bacteria	3.56019576088279	34.760601996808	5530727
Dorea longicatena DSM 13814  	Bacteria	3.51112222972284	65.9461609501986	2913833
Porphyromonas uenonis 60-3  	Bacteria	3.38934145531313	2.03684094369529	2242885
Bacteroides ovatus ATCC 8483 	Bacteria	3.31242434632299	78.6859511177876	6463169
Butyrivibrio crossotus DSM 2876  	Bacteria	3.20600995412018	18.6936395371177	2482791
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	3.19914191520353	74.2880119312314	6293399
Bacteroides sp. 1_1_14 	Bacteria	3.19104940196301	32.7610780798781	6446424
Parabacteroides distasonis ATCC 8503 	Bacteria	3.13	54.6048856263454	4811379
Bacteroides sp. 2_2_4	Bacteria	3.09688307959304	48.3442009433867	7101224
Coprococcus eutactus ATCC 27759  	Bacteria	3.06016325783255	75.3931788502386	3102087
Prevotella oris C735	Bacteria	3.04597642778675	2.68738412325759	3346228
Prevotella melaninogenica D18 	Bacteria	2.94070099664646	1.90117001853696	3292341
Ruminococcus obeum ATCC 29174  	Bacteria	2.81674611582506	59.1610137975252	3624708
Bacteroides fragilis YCH46 	Bacteria	2.79635105695925	7.76198034641376	5310990
Bacteroides xylanisolvens SD CC 1b 	Bacteria	2.69404492581618	21.5835738798497	6059812
Bacteroides ovatus SD CC 2a	Bacteria	2.66202749893475	21.4540086126107	6050198
Subdoligranulum variabile DSM 15176  	Bacteria	2.50719662971499	31.9863869050873	3237471
Clostridium nexile DSM 1787  	Bacteria	2.50449705207127	21.7144399298009	3861016
Eubacterium hallii DSM 3353  	Bacteria	2.44063044440042	50.8751757826506	3290996
Clostridium sp. M62/1  	Bacteria	2.30541677575096	19.7714876981539	3842594
Eubacterium biforme DSM 3989  	Bacteria	2.1280894897182	60.7004784926653	2415920
Bacteroides sp. 3_1_23 	Bacteria	2.06292008285663	53.920383768664	6520178
Bacteroides capillosus ATCC 29799 	Bacteria	1.9063525845898	21.2108953327708	4241853
Proteromonas lacertae	Lower Eukaryote	1.82	5.70659433244971	48663
Blautia hansenii DSM 20583 	Bacteria	1.77256134095763	15.1016909683249	3053221
Bacteroides sp. 3_2_5  	Bacteria	1.71942593970917	6.62970332071793	5131029
Ruminococcus gnavus ATCC 29149  	Bacteria	1.69001293008303	21.2812375871346	3501911
Parabacteroides johnsonii DSM 18315 	Bacteria	1.68128814905042	14.6696029129459	4612238
Bacteroides sp. 2_1_16  	Bacteria	1.62354963048057	6.60095730423128	10446000
Bacteroides sp. 2_1_33B  	Bacteria	1.56409268436181	41.8902512194638	4891699
Clostridium sp. SS2/1 	Bacteria	1.54822028591884	25.0121522986228	3141381
Prevotella copri DSM 18205  	Bacteria	1.47743042863867	5.28100646745193	3507873
Bacteroides fragilis 638R	Bacteria	1.42	5.65647042007801	5373121
Prevotella bivia JCVIHMP010	Bacteria	1.39329968009002	11.511933516799	2424432
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	1.35254832839576	4.39656743307039	3193878
Anaerotruncus colihominis DSM 17241 	Bacteria	1.34513433047728	14.1556562069092	3718888
Bacteroides sp. 2_1_22  	Bacteria	1.20642057085376	18.8605451610765	5912968
Bacteroides sp. D1	Bacteria	1.20185777386841	18.5231014695423	5986762
Ruminococcus torques ATCC 27756  	Bacteria	1.09151334267356	28.0949957764566	2739406
Prevotella buccalis ATCC 35310	Bacteria	1.08357131815472	5.89176986783944	3033961
Ruminococcus albus 8	Bacteria	0.844303390927195	7.11843209343055	4373730
Pythium ultimum	Lower Eukaryote	0.83	2.2550218633249	59689
Bacteroides cellulosilyticus DSM 14838 	Bacteria	0.798944016206312	17.5195814380277	6726268
Eubacterium siraeum DSM 15702  	Bacteria	0.734601551818405	10.6912483762585	2695934
Prevotella marshii DSM 16973	Bacteria	0.721360696705971	4.58868981986889	2559358
Bifidobacterium adolescentis L2-32	Bacteria	0.642288113174271	39.6537418222435	4762920
Clostridium spiroforme DSM 1552  	Bacteria	0.636619485261128	25.7456774417394	2507485
Holdemania filiformis DSM 12042 	Bacteria	0.631089384277863	9.11967021974396	3803745
Prevotella timonensis CRIS 5C-B1	Bacteria	0.61639254710277	4.15240407329295	2796067
Prevotella buccae D17 	Bacteria	0.615880260277848	5.67947706189788	3357950
Bifidobacterium catenulatum DSM 16992  	Bacteria	0.60688814625134	20.0975598381096	2058429
Saprolegnia ferax	Lower Eukaryote	0.59	2.59322395056467	46930
Phytophthora sojae	Lower Eukaryote	0.59	1.67066105125998	42977
Blautia hydrogenotrophica DSM 10507  	Bacteria	0.572474104090729	5.90414390642582	3565428
Collinsella aerofaciens ATCC 25986  	Bacteria	0.564443300029633	34.4395949126777	2439869
Clostridium scindens ATCC 35704  	Bacteria	0.550445660866791	10.6092010701938	3619905
Prevotella oris F0302  	Bacteria	0.539853467277461	3.79497746503876	3244736
Prevotella bryantii B14	Bacteria	0.518877481354442	3.01306977252935	3592947
Eubacterium dolichum DSM 3991  	Bacteria	0.504430412339365	5.93023452226549	2190453
Prevotella tannerae ATCC 51259 	Bacteria	0.503368793214189	3.73314068307988	2582919
Bryantella formatexigens DSM 14469  	Bacteria	0.49888828655341	9.70923024163765	4548960
Clostridium bolteae ATCC BAA-613  	Bacteria	0.495015348510627	6.99632209178971	6556988
Prevotella ruminicola 23 	Bacteria	0.48	4.088619635707	3619559
Clostridium hathewayi DSM 13479  	Bacteria	0.478438332299059	7.21370119694112	6626224
Clostridium methylpentosum DSM 5476  	Bacteria	0.474233091606617	6.12442848981571	3406326
Burkholderiales bacterium 1_1_47	Bacteria	0.443092610367394	19.0071519132959	2655653
Ruminococcus flavefaciens FD-1  	Bacteria	0.44122449715848	4.66251152263159	4573608
Ochromonas danica	Lower Eukaryote	0.44	2.17375411234312	41035
Clostridium asparagiforme DSM 15981  	Bacteria	0.415200041257048	5.69792289719589	6224391
Clostridium bartlettii DSM 16795  	Bacteria	0.394458846592836	8.03215229809251	2971856
Clostridium difficile NAP08 	Bacteria	0.394287125804732	2.2257168117379	4078686
Victivallis vadensis ATCC BAA-548  	Bacteria	0.386486909588681	27.6614827791741	5294868
Streptococcus parasanguinis ATCC 15912	Bacteria	0.380502174126414	29.2895940087447	2159948
Clostridium difficile R20291	Bacteria	0.34	1.52299778185444	4191339
Prevotella bergensis DSM 17361  	Bacteria	0.332881223438944	3.5314009314964	3203233
Clostridiales bacterium 1_7_47FAA strain 	Bacteria	0.331528362332967	5.13338808341456	6514450
Phytophthora infestans	Lower Eukaryote	0.32	1.48325737018205	37957
Abiotrophia defectiva ATCC 49176 	Bacteria	0.301966561837509	4.43891477665523	3477404
Prevotella sp. oral taxon 472 str. F0295  	Bacteria	0.294692237141739	2.55882993561421	3571906
Catenibacterium mitsuokai DSM 15897  	Bacteria	0.29190841732137	6.11332329831809	2671313
Clostridium saccharolyticum WM1 	Bacteria	0.29	5.3833142714006	4662871
Prevotella sp. oral taxon 317 str. F0108	Bacteria	0.288661956850019	2.73608974462187	4099098
Malawimonas jakobiformis	Lower Eukaryote	0.26	1.05434415145368	47328
Mollicutes bacterium D7  	Bacteria	0.253007652313529	5.69346566515305	3490317
Anaerostipes caccae DSM 14662 	Bacteria	0.237424207546186	4.93172355723096	3605636
Streptococcus thermophilus LMD-9 	Bacteria	0.229090499941529	18.9310248270283	1864178
Prevotella sp. oral taxon 299 str. F0039	Bacteria	0.227029915679723	2.17730902378611	2453028
Coprinus comatus	Lower Eukaryote	0.22	4.4406970207982	1779
Lactobacillus ruminis ATCC 25644 	Bacteria	0.217509311414139	1.57067811307249	2081585
Oribacterium sp. oral taxon 078 str. F0262  	Bacteria	0.216617893754432	3.18506557312126	2676554
Prevotella veroralis F0319  	Bacteria	0.215448819530357	2.14213848901895	2986735
Prevotella melaninogenica ATCC 25845  	Bacteria	0.211339950168577	2.41506280059666	3168282
Clostridium phytofermentans ISDg 	Bacteria	0.21	3.22203138299123	4847594
Shuttleworthia satelles DSM 14600  	Bacteria	0.193097151329867	4.13960129591047	2168977
Clostridium difficile QCD-63q42  	Bacteria	0.191831119324517	1.51226106799849	4440437
Acidaminococcus sp. D21 	Bacteria	0.189348880044556	2.45956516670813	2238973
Clostridium hylemonae DSM 15053 	Bacteria	0.174699161669188	4.6279731686784	3885459
Clostridium botulinum D str. 1873  	Bacteria	0.173331579777765	1.93370844821953	2237359
Clostridium ramosum DSM 1402 	Bacteria	0.171606648953025	5.60239520587858	3234795
Bifidobacterium longum infantis ATCC 55813	Bacteria	0.157428920291158	3.14051442208784	2396359
Bulleidia extructa W1219	Bacteria	0.144803952991829	1.20626972850478	1419583
Clostridium difficile ATCC 43255	Bacteria	0.14	1.11178552799446	4123727
Acholeplasma laidlawii PG-8A 	Bacteria	0.14	1.05711987772814	1496992
Ethanoligenens harbinense YUAN-3	Bacteria	0.139030161327408	2.95167273057088	2987899
Megasphaera genomosp. type_1 str. 28L 	Bacteria	0.134931997912173	1.63677726238662	1726197
Peptoniphilus sp. oral taxon 836 str. F0141 	Bacteria	0.130515261304146	1.14265953545383	1625156
Parvimonas micra ATCC 33270  	Bacteria	0.129046145845806	1.52086077245077	1703772
Oribacterium sinus F0268  	Bacteria	0.121301676536438	2.53075881310211	2629409
Clostridium sp. 7_2_43FAA 	Bacteria	0.114110462579515	1.814882993099	3779307
Turicibacter sp. PC909 	Bacteria	0.113031487998115	6.097221145313	2953411
Porphyromonas gingivalis ATCC 33277 	Bacteria	0.11	2.25484375889109	2354886
Clostridium tetani E88 	Bacteria	0.108453043904065	1.22095141774378	2873333
Clostridium butyricum E4 str. BoNT E BL5262  	Bacteria	0.102382422155916	1.60013130403314	4758422
Peptostreptococcus anaerobius 653-L 	Bacteria	0.101152675925979	2.50862659930526	2083092
Clostridium novyi NT 	Bacteria	0.1	1.49514075330099	2547720
Peptoniphilus lacrimalis 315-B 	Bacteria	0.0999331805167711	1.22445496570455	1699205
Anaerofustis stercorihominis DSM 17244 	Bacteria	0.0979598993785791	1.46970830380596	2284603
Anaerococcus vaginalis ATCC 51170 	Bacteria	0.0923655858359738	1.02107091931577	1875286
Clostridium difficile BI9	Bacteria	0.09	1.23842002839961	4178227
Clostridium botulinum C str. Eklund  	Bacteria	0.0874861592618633	1.46657454141685	2961186
Veillonella dispar ATCC 17748  	Bacteria	0.0850716230575266	6.59723977554219	2116567
Clostridium hiranonis DSM 13275  	Bacteria	0.0840987014659058	1.63224596714958	2423348
Peptoniphilus sp. oral taxon 386 str. F0131	Bacteria	0.0823656336717886	1.303759115832	1569385
Catinella olivacea	Lower Eukaryote	0.08	4.1243275552899	1673
Bifidobacterium longum subsp. longum JDM301 	Bacteria	0.08	2.41630001638525	2477838
Phytophthora ramorum	Lower Eukaryote	0.08	2.05524749453121	39314
Campylobacter hominis ATCC BAA-381 	Bacteria	0.0798927666154893	7.15099148605412	1714951
Clostridium botulinum B str. Eklund 17B 	Bacteria	0.0790095138500336	1.17799805559764	3847969
Clostridium lentocellum DSM 5427	Bacteria	0.0753744184857625	1.31971780583815	4694640
Filifactor alocis ATCC 35896	Bacteria	0.0750721681972058	1.43331331932876	1910329
Solobacterium moorei	Bacteria	0.0734578364289665	2.5149631962683	2006590
Pyramidobacter piscolens W5455	Bacteria	0.0720171045123095	1.81931090150171	2562014
Collinsella stercoris DSM 13279  	Bacteria	0.0705056210442362	2.13324243766514	2399821
Veillonella parvula DSM 2008  	Bacteria	0.07	5.45587489013396	2132142
Clostridiales genomosp. BVAB3 str. UPII9-5 	Bacteria	0.07	1.51443338150353	1810248
Clostridiales genomosp. BVAB3 UPII9-5	Bacteria	0.07	1.50048680864608	1809746
Clostridium cellulolyticum H10 	Bacteria	0.07	1.37893354280113	4068724
Clostridium difficile M68	Bacteria	0.07	1.2876001694394	4308325
Mitsuokella multacida DSM 20544  	Bacteria	0.0649518363554725	2.2191010799532	2574556
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2 	Bacteria	0.063673124508641	1.26890022932129	1224919
Collinsella intestinalis DSM 13280  	Bacteria	0.0621988453120523	2.10990762607265	1804297
Bifidobacterium angulatum DSM 20098 	Bacteria	0.0605283622007386	2.92370913772453	2007108
Acidaminococcus fermentans DSM 20731 	Bacteria	0.06	2.05226355059235	2329769
Olsenella uli DSM 7084 	Bacteria	0.06	1.77396905106302	2051896
Clostridium botulinum E3 str. Alaska E43 	Bacteria	0.06	1.07734522811508	3659644
Veillonella sp. 6_1_27 	Bacteria	0.0594826816284765	4.47212481460616	2174425
Streptococcus salivarius SK126  	Bacteria	0.0581375039232601	4.52335443906308	2128332
Bifidobacterium bifidum NCIMB 41171  	Bacteria	0.053807519189073	1.62510177756228	2186140
Porphyromonas endodontalis ATCC 35406  	Bacteria	0.0525400967203808	1.02188996119172	2064508
Veillonella sp. 3_1_44 	Bacteria	0.052452518144563	4.32520529633577	2163458
Bacteroidetes sp. F0058	Bacteria	0.0519507991099289	1.16529668958084	2113539
Bifidobacterium breve DSM 20213  	Bacteria	0.051907002958755	2.24900552718426	2331386
Granulicatella adiacens ATCC 49175 	Bacteria	0.0514562100122304	3.53613563185876	1923088
Bacteroidetes oral taxon 274 str. F0058	Bacteria	0.0507218887373264	1.10402504992811	2113539
Streptococcus mitis B6 	Bacteria	0.05	4.26649262488639	2146611
Eggerthella lenta DSM 2243 	Bacteria	0.05	2.91944959887233	3632260
Slackia heliotrinireducens DSM 20476 	Bacteria	0.05	1.7236759874605	3165038
Eubacterium saphenum ATCC 49989 	Bacteria	0.049624555440705	1.10751396264273	1084501
Veillonella parvula ATCC 17745	Bacteria	0.0489240771666667	4.08001394054837	2163473
Bifidobacterium longum subsp. infantis CCUG 52486  	Bacteria	0.0446577221516819	3.08712739585223	2480850
Slackia exigua ATCC 700122  	Bacteria	0.0441869836994274	1.77734152141542	2094589
Gemella haemolysans ATCC 10379  	Bacteria	0.0427861195537817	1.1354812043887	1916192
Lactococcus lactis subsp. lactis Il1403 	Bacteria	0.04	3.88774212257497	2365589
Selenomonas sputigena ATCC 35185  	Bacteria	0.0350043090064696	1.38961053707723	2553953
Fusobacterium sp. 2_1_31  	Bacteria	0.0318693837674289	1.33641048774642	2407419
Streptococcus pneumoniae str. Canada MDR_19F	Bacteria	0.031285827686828	1.16297624063299	1986627
Streptococcus pneumoniae str. Canada MDR_19A 	Bacteria	0.0306404407003185	1.00934684451594	2029134
Granulicatella elegans ATCC 700633  	Bacteria	0.0303847384222972	1.13569094242368	1881850
Bifidobacterium longum subsp. infantis ATCC 15697 	Bacteria	0.03	1.50263983947743	2832748
Streptococcus pneumoniae TCH8431/19A 	Bacteria	0.03	1.2197597440027	2088772
Bifidobacterium dentium ATCC 27679	Bacteria	0.0289291214956945	1.71015666073647	2645781
Desulfovibrio piger ATCC 29098  	Bacteria	0.0277488323709239	1.30332172780797	2826240
Streptococcus oralis ATCC 35037	Bacteria	0.0257931078806043	2.33812893254288	1913838
Streptococcus sp. M143 	Bacteria	0.0235820089336505	2.09194365909649	1880978
Streptococcus sp. 73H25AP F0408	Bacteria	0.0209532497218601	1.96031111198807	1976523
Streptococcus mitis ATCC 6249	Bacteria	0.0208391134986281	1.9564265399232	1915891
Lactococcus lactis subsp. lactis KF147 	Bacteria	0.02	1.87759850116897	2635654
Bifidobacterium dentium Bd1 	Bacteria	0.02	1.5892703861033	2636367
Methanobrevibacter smithii ATCC 35061	Archaea	0.02	1.45108895076518	1853160
Aggregatibacter aphrophilus NJ8700 	Bacteria	0.02	1.08018253074424	2313035
Bifidobacterium dentium ATCC 27678  	Bacteria	0.0199521967721656	1.56471357236966	2642081
Haemophilus influenzae R2866  	Bacteria	0.0176758614625467	1.17475456981183	1933340
Haemophilus influenzae 6P18H1  	Bacteria	0.0116696317818512	1.06032937357104	1912236
Streptococcus sp. 2_1_36FAA 	Bacteria	0.0113247650577206	1.0298413962284	2220439
Propionibacterium acnes J139	Bacteria	0.0100516043148105	1.04501960746393	2481963
Streptococcus pneumoniae AP200	Bacteria	0.01	1.34798974927015	2130580
Streptococcus gordonii str. Challis substr. CH1 	Bacteria	0.01	1.07763506629604	2196662
