Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides vulgatus PC510	Bacteria	282.574978509744	81.6115056939977	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	280.54	77.6912485675035	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	258.292805498354	72.6690986116582	5344145
Bacteroides ovatus SD CMC 3f	Bacteria	103.647998294978	78.6559047974261	6775279
Bacteroides sp. 3_1_23 	Bacteria	74.2320608394433	73.5115053607432	6520178
Bacteroides sp. 2_2_4	Bacteria	72.1291812932531	69.2218693566067	7101224
Bacteroides ovatus ATCC 8483 	Bacteria	69.1059019097288	70.6282939530128	6463169
Bacteroides sp. D2  	Bacteria	36.1031444903106	37.3230907743379	17733459
Bacteroides dorei DSM 17855 	Bacteria	30.9774366554854	33.0508323238154	5487768
Bacteroides sp. 9_1_42FAA	Bacteria	23.5580139468193	30.493643204158	5622644
Bacteroides sp. 3_2_5  	Bacteria	22.9428386002106	86.3912677164756	5131029
Bacteroides sp. 2_1_22  	Bacteria	21.8875320160704	44.1879780171312	5912968
Burkholderiales bacterium 1_1_47	Bacteria	21.7048402897517	85.3971509078935	2655653
Bacteroides sp. D1	Bacteria	21.5330698714931	43.5251142437264	5986762
Bacteroides dorei 5_1_36/D4	Bacteria	21.3665515450707	31.0435157197152	5501690
Bacteroides sp. D4 	Bacteria	21.1940632849895	30.7930946510287	5530727
Bacteroides xylanisolvens SD CC 1b 	Bacteria	20.4893975506171	43.9930974756313	6059812
Bacteroides sp. 3_1_33FAA  	Bacteria	20.3865103446744	30.8877165438883	10802660
Bacteroides ovatus SD CC 2a	Bacteria	20.3669565376207	43.9132239969667	6050198
Bacteroides finegoldii DSM 17565  	Bacteria	19.4202322128204	14.2537097741228	4881901
Bacteroides fragilis 638R	Bacteria	18.07	80.4095422381145	5373121
Bacteroides fragilis YCH46 	Bacteria	17.6689620127321	78.8607208825473	5310990
Bacteroides sp. 2_1_16  	Bacteria	16.5342981973961	79.6987937966686	10446000
Bacteroides coprophilus DSM 18228 	Bacteria	9.37608819531245	3.49760066482632	3855443
Bacteroides plebeius DSM 17135 	Bacteria	8.95179126885973	4.84565256923039	4421324
Bacteroides sp. 1_1_6  	Bacteria	8.88265898725987	5.83737178543146	6695222
Bacteroides stercoris ATCC 43183 	Bacteria	8.07154199972114	6.67327807915188	4009229
Bacteroides coprocola DSM 17136 	Bacteria	7.04493374991299	4.55028928323917	4295617
Parabacteroides sp. D13  	Bacteria	6.66313884841552	3.54397798181946	5327234
Ruminococcus gnavus ATCC 29149  	Bacteria	6.25771492193834	78.6467731475757	3501911
Bacteroides fragilis 3_1_12	Bacteria	5.85277088089488	7.64217380651216	5530115
Bacteroides intestinalis DSM 17393 	Bacteria	4.93882595170733	2.54925324604517	6052596
Bacteroides sp. 2_1_7 	Bacteria	4.73141145932183	2.4877876436941	5137215
Bacteroides sp. 20_3 	Bacteria	4.10591183396027	4.21501170194061	5749901
Parabacteroides johnsonii DSM 18315 	Bacteria	3.1130760880076	1.77946151087606	4612238
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	2.5417077496596	3.14877540737525	6293399
Bacteroides uniformis ATCC 8492	Bacteria	2.50809606404807	4.48318252728786	9434414
Bacteroides sp. 3_1_19 	Bacteria	2.38586991030293	3.20682438254698	5250116
Prevotella bivia JCVIHMP010	Bacteria	2.34108209263036	3.06162433097732	2424432
Alistipes putredinis DSM 17216  	Bacteria	2.32350374802245	2.18935964779491	2549878
Clostridium nexile DSM 1787  	Bacteria	2.24462127067073	65.9448445694087	3861016
Parabacteroides merdae ATCC 43184 	Bacteria	2.08255799517902	3.30462691090028	4431877
