Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides vulgatus PC510	Bacteria	188.421481631436	82.730563301519	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	183.72	80.595074090838	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	169.657028737057	75.3419302807091	5344145
Bacteroides caccae ATCC 43185  	Bacteria	136.128263399122	89.0359388137173	4564814
Parabacteroides distasonis ATCC 8503 	Bacteria	41.14	78.0504923848236	4811379
Parabacteroides sp. D13  	Bacteria	36.0250123628885	72.3200445109038	5327234
Bacteroides sp. 3_1_19 	Bacteria	35.986675441076	72.5943579151394	5250116
Bacteroides sp. 2_1_7 	Bacteria	35.5890947955264	73.2926108796303	5137215
Eubacterium rectale ATCC 33656 	Bacteria	26.27	82.5188676647288	3449685
Bacteroides sp. 2_1_33B  	Bacteria	23.1773486594331	58.9271948253562	4891699
Bacteroides sp. 20_3 	Bacteria	17.2529834287582	54.3703622027579	5749901
Bacteroides dorei DSM 17855 	Bacteria	17.1590348571587	32.3256376727296	5487768
Bacteroides dorei 5_1_36/D4	Bacteria	16.3353468007103	33.1656272890694	5501690
Bacteroides sp. D4 	Bacteria	16.2241325218186	32.8067178148551	5530727
Bacteroides sp. 9_1_42FAA	Bacteria	15.9484782479559	34.2657475735615	5622644
Bacteroides uniformis ATCC 8492	Bacteria	15.8855272569128	78.7640440625141	9434414
Bacteroides fragilis 3_1_12	Bacteria	15.820340587854	4.45072118753408	5530115
Ruminococcus albus 8	Bacteria	15.6666843609459	8.45484289153652	4373730
Bacteroides sp. 3_1_33FAA  	Bacteria	11.927717788952	30.3444429427567	10802660
Alistipes putredinis DSM 17216  	Bacteria	11.3550203735238	28.3013540255651	2549878
Clostridium spiroforme DSM 1552  	Bacteria	10.5787898950542	85.7083492024878	2507485
Dialister invisus DSM 15470  	Bacteria	9.05540276180731	87.0631270241473	1895860
Ruminococcus sp. 5_1_39BFAA	Bacteria	7.83744051842504	87.5953519171408	3801051
Faecalibacterium prausnitzii M21/2  	Bacteria	7.24938677632722	85.5075003605712	3126983
Bacteroides coprophilus DSM 18228 	Bacteria	6.48758871807987	8.4417017707174	3855443
Ruminococcus flavefaciens FD-1  	Bacteria	6.00503715228765	4.1593638982615	4573608
Bacteroides coprocola DSM 17136 	Bacteria	6.00305245788905	9.40197880770097	4295617
Bacteroides sp. D2  	Bacteria	5.70915959881261	20.6073276510804	17733459
Bacteroides sp. 1_1_6  	Bacteria	5.39933504370729	7.77718797076482	6695222
Roseburia intestinalis L1-82  	Bacteria	5.20127768437512	80.2379770240887	4380675
Eubacterium siraeum DSM 15702  	Bacteria	5.18184489679644	6.32556286615325	2695934
Faecalibacterium prausnitzii A2-165 	Bacteria	5.01022018281324	80.3686581198884	3080849
Bacteroides ovatus SD CMC 3f	Bacteria	4.29812337469793	8.70575219116438	6775279
Bacteroides sp. 2_2_4	Bacteria	4.28702355537581	9.21263714537099	7101224
Bacteroides finegoldii DSM 17565  	Bacteria	3.94722557257921	7.5561753505448	4881901
Bacteroides plebeius DSM 17135 	Bacteria	3.85526047627362	6.97372551751466	4421324
Bacteroides sp. 1_1_14 	Bacteria	3.71535002041442	5.46529362635781	6446424
Clostridium leptum DSM 753  	Bacteria	3.54700712116936	81.9526810880004	3270109
Eubacterium eligens ATCC 27750 	Bacteria	3.40415992645306	69.7416709607899	2831389
Ruminococcus obeum ATCC 29174  	Bacteria	3.10105496497925	73.7802603685593	3624708
Bacteroides sp. 2_1_16  	Bacteria	3.07577306241624	5.16947156806433	10446000
Bacteroides stercoris ATCC 43183 	Bacteria	2.87416732493953	8.38263416731746	4009229
Bacteroides sp. 2_1_22  	Bacteria	2.78535033844256	6.62474412173379	5912968
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	2.78370042312199	7.97084296895498	3193878
Roseburia inulinivorans DSM 16841  	Bacteria	2.71752479830612	58.6761342949495	4048462
Clostridium sp. SS2/1 	Bacteria	2.67706922528659	69.2826498918788	3141381
Bacteroides sp. D1	Bacteria	2.61254148569794	6.52857087019661	5986762
Parabacteroides merdae ATCC 43184 	Bacteria	2.60827916704367	6.44203347701211	4431877
Bacteroides eggerthii DSM 20697 	Bacteria	2.44764799493985	4.05701807127499	4157980
Clostridium sp. L2-50  	Bacteria	2.33294032123315	55.5715144564398	2954116
Bacteroides pectinophilus ATCC 43243 	Bacteria	2.32745408897494	15.4036686513353	3025526
Ruminococcus gnavus ATCC 29149  	Bacteria	2.2546974837453	63.551415213008	3501911
