Reference Name	Group	Depth	Breadth	Total reference bases
Alistipes putredinis DSM 17216  	Bacteria	132.263349791637	89.6564070908491	2549878
Bacteroides finegoldii DSM 17565  	Bacteria	76.6600853663358	94.5870881035892	4881901
Bacteroides cellulosilyticus DSM 14838 	Bacteria	56.7283307623187	78.4643282129109	6726268
Bacteroides sp. 9_1_42FAA	Bacteria	47.0661047773965	88.455217865474	5622644
Parabacteroides merdae ATCC 43184 	Bacteria	45.6516691618472	97.9399022129901	4431877
Bacteroides dorei DSM 17855 	Bacteria	38.8282573625561	84.7769439232854	5487768
Bacteroides dorei 5_1_36/D4	Bacteria	35.1147009009959	84.5457486699541	5501690
Bacteroides sp. D4 	Bacteria	34.8875859954758	84.1115462759236	5530727
Bacteroides sp. 3_1_33FAA  	Bacteria	34.3649272401427	84.3206302892065	10802660
Faecalibacterium prausnitzii M21/2  	Bacteria	19.507472771678	92.449687126537	3126983
Bacteroides stercoris ATCC 43183 	Bacteria	19.4112739905852	89.3469542398302	4009229
Eubacterium biforme DSM 3989  	Bacteria	17.534238385377	67.2367462498758	2415920
Roseburia intestinalis L1-82  	Bacteria	16.4933602332974	86.657855239204	4380675
Bacteroides eggerthii DSM 20697 	Bacteria	12.6187677670407	80.5469723279092	4157980
Bacteroides sp. 1_1_14 	Bacteria	12.0154289665092	62.6872976397457	6446424
Bacteroides sp. 2_1_7 	Bacteria	11.8567583252794	89.8841103594068	5137215
Bacteroides intestinalis DSM 17393 	Bacteria	11.5957629569196	76.219955866871	6052596
Faecalibacterium prausnitzii A2-165 	Bacteria	11.228941366487	88.7063273792386	3080849
Parabacteroides distasonis ATCC 8503 	Bacteria	10.64	87.2218339066617	4811379
Bacteroides sp. 20_3 	Bacteria	10.4928934254694	88.1649614489015	5749901
Parabacteroides sp. D13  	Bacteria	10.405430196984	81.8743460490003	5327234
Bacteroides sp. 4_3_47FAA  	Bacteria	10.3745883504284	70.8795700715456	5344145
Bacteroides sp. 3_1_19 	Bacteria	10.3697816181585	85.1930128781916	5250116
Bacteroides sp. 1_1_6  	Bacteria	9.72943680284238	61.9777058923513	6695222
Eubacterium rectale ATCC 33656 	Bacteria	9.08	82.9871423042974	3449685
Methanobrevibacter smithii ATCC 35061	Archaea	8.96	41.0738414384079	1853160
Coprococcus comes ATCC 27758  	Bacteria	8.78562991001616	85.2717653905706	3238915
Bacteroides coprocola DSM 17136 	Bacteria	8.52236855147934	23.8409290213723	4295617
Bacteroides vulgatus PC510	Bacteria	8.40762338389135	75.0745027607325	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	8.14	71.4253729623301	5163189
Bacteroides plebeius DSM 17135 	Bacteria	7.58490877845641	24.2637273359745	4421324
Roseburia inulinivorans DSM 16841  	Bacteria	7.54827809424912	71.9513484379994	4048462
Bacteroides sp. 2_2_4	Bacteria	7.08448119507285	61.3686034970873	7101224
Bacteroides uniformis ATCC 8492	Bacteria	7.0219645162911	77.8205302417299	9434414
Bacteroides coprophilus DSM 18228 	Bacteria	6.85821963649832	21.2219711197909	3855443
Bacteroides sp. 2_1_33B  	Bacteria	6.65867747790696	71.7054340424462	4891699
Bacteroides ovatus ATCC 8483 	Bacteria	6.3265996696048	77.0676273512266	6463169
Bacteroides ovatus SD CMC 3f	Bacteria	5.10655295376028	64.550315935329	6775279
Eubacterium ventriosum ATCC 27560  	Bacteria	4.89411221053108	71.1594089267326	2869695
