Reference Name	Group	Depth	Breadth	Total reference bases
Parabacteroides merdae ATCC 43184 	Bacteria	327.001990199638	97.1848271059869	4431877
Prevotella copri DSM 18205  	Bacteria	141.459239465055	76.436347610076	3507873
Alistipes putredinis DSM 17216  	Bacteria	112.574115153745	89.8405335470952	2549878
Bacteroides ovatus SD CMC 3f	Bacteria	85.0904107801317	93.636926243185	6775279
Bacteroides sp. 9_1_42FAA	Bacteria	48.9196939411423	82.1520978386681	5622644
Bacteroides dorei DSM 17855 	Bacteria	43.7879315652557	81.3396994916695	5487768
Bacteroides sp. 2_2_4	Bacteria	41.4640783039656	79.6558029995956	7101224
Bacteroides sp. 3_1_33FAA  	Bacteria	38.5453356340013	80.6509507843439	10802660
Bacteroides dorei 5_1_36/D4	Bacteria	38.0239799643382	79.4881209228437	5501690
Bacteroides sp. D4 	Bacteria	37.8233970742002	79.1120407859582	5530727
Bacteroides sp. 1_1_6  	Bacteria	35.9186719977321	81.1233443790213	6695222
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	35.580963077345	81.3125307961564	6293399
Bacteroides sp. 2_1_22  	Bacteria	29.8847406784545	81.4569603623764	5912968
Bacteroides sp. 3_1_23 	Bacteria	29.5838002643486	74.9170344735987	6520178
Bacteroides sp. D1	Bacteria	29.2465269522991	80.2709043720128	5986762
Bacteroides ovatus ATCC 8483 	Bacteria	25.0880590682373	76.1734065750099	6463169
Bacteroides sp. D2  	Bacteria	25.0189564472447	71.0247786401965	17733459
Bacteroides finegoldii DSM 17565  	Bacteria	24.3428075804896	74.130118574711	4881901
Bacteroides sp. 1_1_14 	Bacteria	23.6434350734609	66.5623918004773	6446424
Bacteroides xylanisolvens SD CC 1b 	Bacteria	21.8216253045474	79.9198555994806	6059812
Bacteroides ovatus SD CC 2a	Bacteria	21.7290702105947	79.8637499136392	6050198
Bacteroides cellulosilyticus DSM 14838 	Bacteria	20.422787031382	77.9343760908724	6726268
Bacteroides sp. 20_3 	Bacteria	11.9904379223225	68.4493176491213	5749901
Bacteroides uniformis ATCC 8492	Bacteria	11.6747269051369	81.9095282441496	9434414
Bacteroides vulgatus ATCC 8482 	Bacteria	11.42	35.7260793668409	5163189
Bacteroides sp. 2_1_7 	Bacteria	10.3218055755891	57.5947278827147	5137215
Collinsella intestinalis DSM 13280  	Bacteria	9.94075237613319	91.081789749692	1804297
Bacteroides sp. 4_3_47FAA  	Bacteria	8.94765604039561	34.1128842873837	5344145
Parabacteroides sp. D13  	Bacteria	8.74641835894575	58.6280985592148	5327234
Coprococcus comes ATCC 27758  	Bacteria	8.13740720580812	85.8259941986746	3238915
Bacteroides sp. 3_1_19 	Bacteria	7.91838438426884	58.9228314193439	5250116
Bacteroides vulgatus PC510	Bacteria	7.86456723359172	34.3770690854428	4781702
Bacteroides sp. 2_1_33B  	Bacteria	6.67843759397297	64.2139878189562	4891699
Bacteroides coprophilus DSM 18228 	Bacteria	5.86933246840895	9.42483133585427	3855443
Parabacteroides distasonis ATCC 8503 	Bacteria	5.2	55.6869039001085	4811379
Bacteroides stercoris ATCC 43183 	Bacteria	4.9612741826421	12.4430407941277	4009229
Bacteroides plebeius DSM 17135 	Bacteria	4.52623616590867	10.5793875318796	4421324
Parabacteroides johnsonii DSM 18315 	Bacteria	4.26343379071071	12.1729407719203	4612238
Burkholderiales bacterium 1_1_47	Bacteria	4.20770994553882	74.6202158188589	2655653
Roseburia inulinivorans DSM 16841  	Bacteria	4.13927591762007	81.6369031004861	4048462
Bacteroides coprocola DSM 17136 	Bacteria	4.03712516036695	11.4842175175301	4295617
Roseburia intestinalis L1-82  	Bacteria	3.94113858024163	79.6076175475241	4380675
Eubacterium rectale ATCC 33656 	Bacteria	3.81	77.5645602424569	3449685
Clostridium sp. L2-50  	Bacteria	3.582183241958	87.3643079689491	2954116
Bacteroides intestinalis DSM 17393 	Bacteria	3.53162487468187	20.4253018043828	6052596
Faecalibacterium prausnitzii A2-165 	Bacteria	2.5656522276814	60.5167926113873	3080849
Collinsella stercoris DSM 13279  	Bacteria	2.55631078734622	56.9349130622659	2399821
Dorea formicigenerans ATCC 27755  	Bacteria	2.18942917379021	70.9408037774899	3186031
Dorea longicatena DSM 13814  	Bacteria	2.15120508965339	71.8527794832442	2913833
Bacteroides sp. 2_1_16  	Bacteria	2.12403325387708	6.26815048822516	10446000
Faecalibacterium prausnitzii M21/2  	Bacteria	2.01431267774721	58.2554814017217	3126983
Eubacterium ventriosum ATCC 27560  	Bacteria	1.89130943183858	66.2150158814787	2869695
Bacteroides capillosus ATCC 29799 	Bacteria	1.55468645188789	20.5925099243185	4241853
Bacteroides fragilis 3_1_12	Bacteria	1.53494593692898	9.59216942143156	5530115
Anaerotruncus colihominis DSM 17241 	Bacteria	1.4589374162384	12.7167045632996	3718888
Bacteroides fragilis 638R	Bacteria	1.41	5.70404053807833	5373121
Bacteroides fragilis YCH46 	Bacteria	1.40961096518728	5.97671997122947	5310990
Bacteroides eggerthii DSM 20697 	Bacteria	1.34896744573086	8.06184733933304	4157980
Prevotella bivia JCVIHMP010	Bacteria	1.32783869376415	3.59828611402588	2424432
Victivallis vadensis ATCC BAA-548  	Bacteria	1.29294764477604	16.4813929261315	5294868
Ruminococcus torques ATCC 27756  	Bacteria	1.20179306754822	57.9461751927243	2739406
Subdoligranulum variabile DSM 15176  	Bacteria	1.17123832769467	20.8963725080472	3237471
Bacteroides caccae ATCC 43185  	Bacteria	1.09175353694586	6.9222097548772	4564814
Ruminococcus gnavus ATCC 29149  	Bacteria	0.936296119461631	45.2532631468932	3501911
Clostridium sp. M62/1  	Bacteria	0.926902907254839	12.2313988935599	3842594
Prevotella bryantii B14	Bacteria	0.893540831523537	1.94141466601094	3592947
Prevotella marshii DSM 16973	Bacteria	0.812074985211135	3.13633340861263	2559358
Ruminococcus sp. 5_1_39BFAA	Bacteria	0.746745997357047	29.1476752087778	3801051
Bacteroides pectinophilus ATCC 43243 	Bacteria	0.733650105799785	12.0497725023682	3025526
Clostridium nexile DSM 1787  	Bacteria	0.697824606269439	12.4291896226278	3861016
Bacteroides sp. 3_2_5  	Bacteria	0.645529243744286	4.79710794852261	5131029
Prevotella buccalis ATCC 35310	Bacteria	0.633446537381331	4.63502991633709	3033961
Dialister invisus DSM 15470  	Bacteria	0.599695547139557	7.18940217104639	1895860
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	0.581766585949745	3.42395670717542	3193878
Clostridium leptum DSM 753  	Bacteria	0.564935673398043	24.6899109479225	3270109
Bifidobacterium bifidum NCIMB 41171  	Bacteria	0.503740185898433	34.4407037060755	2186140
Prevotella bergensis DSM 17361  	Bacteria	0.47651055355636	3.02188445236422	3203233
Ruminococcus lactaris ATCC 29176  	Bacteria	0.472446021317088	15.7666220347396	2729735
Ruminococcus obeum ATCC 29174  	Bacteria	0.443202696603423	14.7758936719868	3624708
Prevotella melaninogenica D18 	Bacteria	0.394207419583816	1.72548955287438	3292341
Eubacterium eligens ATCC 27750 	Bacteria	0.392719965359758	19.9536693827658	2831389
