Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides vulgatus PC510	Bacteria	223.297612849985	81.724457107532	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	199.68	77.3968956007615	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	180.536414421764	72.6922641507669	5344145
Bacteroides sp. 2_2_4	Bacteria	92.8035890939365	62.7990329554454	7101224
Bacteroides ovatus SD CMC 3f	Bacteria	89.5812807192147	62.4034965940148	6775279
Bacteroides sp. 3_1_23 	Bacteria	82.4540851614787	60.1046321128043	6520178
Bacteroides ovatus ATCC 8483 	Bacteria	67.6687254673365	55.3533568439878	6463169
Bacteroides cellulosilyticus DSM 14838 	Bacteria	66.153983900136	82.6057926921734	6726268
Alistipes putredinis DSM 17216  	Bacteria	57.402882934007	79.5047841504574	2549878
Bacteroides sp. D2  	Bacteria	46.2884866770775	49.3213704105894	17733459
Parabacteroides distasonis ATCC 8503 	Bacteria	35.18	80.2879382397437	4811379
Eubacterium siraeum DSM 15702  	Bacteria	34.918413870666	86.1850475568022	2695934
Bacteroides uniformis ATCC 8492	Bacteria	31.2148952271969	79.4826684519038	9434414
Burkholderiales bacterium 1_1_47	Bacteria	28.5605544737961	73.7457039756324	2655653
Bacteroides sp. 9_1_42FAA	Bacteria	28.5306257234141	33.8860507618836	5622644
Bacteroides sp. 2_1_7 	Bacteria	26.5400588918315	70.6781203434156	5137215
Bacteroides sp. 3_1_19 	Bacteria	26.0159121531791	70.4494910207698	5250116
Parabacteroides sp. D13  	Bacteria	25.5084773974637	68.6153264527145	5327234
Bacteroides coprocola DSM 17136 	Bacteria	20.2559175643452	10.1258329129436	4295617
Bacteroides sp. 2_1_16  	Bacteria	19.6777254078116	80.340513115068	10446000
Bacteroides sp. 20_3 	Bacteria	18.8320314854117	52.8413097895077	5749901
Bacteroides xylanisolvens SD CC 1b 	Bacteria	18.2558839515153	34.2736540341516	6059812
Bacteroides ovatus SD CC 2a	Bacteria	18.0884086983599	34.2276566816491	6050198
Bacteroides sp. 2_1_22  	Bacteria	17.7722577950701	32.8346103006138	5912968
Bacteroides sp. D1	Bacteria	17.5453746967058	32.4103413497981	5986762
Bacteroides sp. 2_1_33B  	Bacteria	16.7434606442465	58.3129092775332	4891699
Bacteroides dorei DSM 17855 	Bacteria	16.2645239193785	31.3322829973862	5487768
Roseburia intestinalis L1-82  	Bacteria	14.9649853139071	86.0634719535231	4380675
Bacteroides sp. 3_1_33FAA  	Bacteria	14.2046332986505	30.9391668348351	10802660
Bacteroides dorei 5_1_36/D4	Bacteria	14.1877961299164	30.9851336589303	5501690
Bacteroides sp. D4 	Bacteria	14.0782672097176	30.8921413043891	5530727
