Reference Name	Group	Depth	Breadth	Total reference bases
Alistipes putredinis DSM 17216  	Bacteria	154.659294107404	90.9206244377182	2549878
Bacteroides eggerthii DSM 20697 	Bacteria	118.718499735448	89.0021597025479	4157980
Bacteroides uniformis ATCC 8492	Bacteria	57.6823054712248	92.4566274068532	9434414
Bacteroides vulgatus PC510	Bacteria	55.0087718891725	90.7679524989219	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	51.3	88.1583068138703	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	50.049131125746	85.5382666450854	5344145
Parabacteroides merdae ATCC 43184 	Bacteria	40.2768324504493	93.8762289657407	4431877
Faecalibacterium prausnitzii M21/2  	Bacteria	33.5854539567372	93.8153485324353	3126983
Bacteroides sp. 9_1_42FAA	Bacteria	30.499761923394	86.5839096339729	5622644
Bacteroides stercoris ATCC 43183 	Bacteria	28.4622858459819	80.3962307964948	4009229
Ruminococcus sp. 5_1_39BFAA	Bacteria	27.9906251876126	92.2729792365322	3801051
Bacteroides dorei DSM 17855 	Bacteria	27.1952211062858	86.7053235486631	5487768
Bacteroides sp. 3_1_33FAA  	Bacteria	22.4835129967989	86.13416510378	10802660
Bacteroides dorei 5_1_36/D4	Bacteria	22.2743858432591	85.3814555163959	5501690
Bacteroides sp. D4 	Bacteria	22.1477273259013	85.001935550245	5530727
Bacteroides sp. D2  	Bacteria	22.0534367412472	57.3665690376593	17733459
Bacteroides sp. 1_1_6  	Bacteria	20.1478898145573	96.9105430708646	6695222
Faecalibacterium prausnitzii A2-165 	Bacteria	19.3737809253229	91.749319749199	3080849
Bacteroides pectinophilus ATCC 43243 	Bacteria	17.9377364365733	92.7469140903102	3025526
Eubacterium eligens ATCC 27750 	Bacteria	16.2562640986456	80.4311240878593	2831389
Eubacterium siraeum DSM 15702  	Bacteria	14.8551604601596	93.0800976581771	2695934
Bacteroides caccae ATCC 43185  	Bacteria	13.7561756097839	89.2753790187289	4564814
Ruminococcus lactaris ATCC 29176  	Bacteria	12.404381117581	93.3452514621383	2729735
Collinsella aerofaciens ATCC 25986  	Bacteria	11.5391564260212	82.0806772822639	2439869
Bacteroides sp. 20_3 	Bacteria	10.8690936974393	79.6489365642991	5749901
Coprococcus eutactus ATCC 27759  	Bacteria	10.3472256741993	57.0373106879336	3102087
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	9.64456717586157	85.8445174062538	6293399
Bacteroides coprocola DSM 17136 	Bacteria	9.17944941553216	23.0090811168687	4295617
Roseburia inulinivorans DSM 16841  	Bacteria	9.00884609019425	82.5327247730126	4048462
Bacteroides sp. 2_2_4	Bacteria	8.55497682230556	45.4270277912653	7101224
Bacteroides intestinalis DSM 17393 	Bacteria	8.48814710249949	72.6384513355922	6052596
