Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides stercoris ATCC 43183 	Bacteria	158.591293971983	85.3286005862973	4009229
Alistipes putredinis DSM 17216  	Bacteria	60.1392117230707	85.8662257566833	2549878
Parabacteroides merdae ATCC 43184 	Bacteria	48.0552864125065	91.1618260163809	4431877
Bacteroides finegoldii DSM 17565  	Bacteria	43.994385242552	84.1152043025862	4881901
Bacteroides uniformis ATCC 8492	Bacteria	43.1075651831688	84.9554195946881	9434414
Bacteroides vulgatus ATCC 8482 	Bacteria	42.77	81.4749372916622	5163189
Bacteroides vulgatus PC510	Bacteria	42.3907218203895	86.5352964279246	4781702
Bacteroides sp. 4_3_47FAA  	Bacteria	39.9126544470631	80.2331897805917	5344145
Bacteroides caccae ATCC 43185  	Bacteria	34.4069060185146	90.0071722528015	4564814
Bacteroides eggerthii DSM 20697 	Bacteria	30.4652684187995	94.6568045060342	4157980
Bacteroides ovatus ATCC 8483 	Bacteria	30.2109000925088	84.3351148639313	6463169
Bacteroides sp. 9_1_42FAA	Bacteria	27.2804701364696	85.2880424227463	5622644
Bacteroides sp. D2  	Bacteria	21.6977806343365	57.880084195644	17733459
Bacteroides dorei DSM 17855 	Bacteria	19.6596785651288	85.5356859109204	5487768
Bacteroides dorei 5_1_36/D4	Bacteria	19.2194962856868	88.094658186848	5501690
Bacteroides sp. D4 	Bacteria	19.0148029580921	87.5279506654369	5530727
Bacteroides sp. 3_1_33FAA  	Bacteria	15.6124979227338	82.8997580225611	10802660
Bacteroides ovatus SD CMC 3f	Bacteria	14.3059665395329	71.1346056745412	6775279
Bacteroides sp. 3_1_23 	Bacteria	13.1537578605983	71.9469161731474	6520178
Bacteroides sp. 2_2_4	Bacteria	12.923423481642	66.7421419180693	7101224
Bacteroides coprophilus DSM 18228 	Bacteria	12.7573432287807	18.6572852976947	3855443
Butyrivibrio crossotus DSM 2876  	Bacteria	11.7766367608067	87.857133363219	2482791
Bacteroides sp. 1_1_14 	Bacteria	10.2230653987389	77.4554698853194	6446424
Bacteroides sp. 1_1_6  	Bacteria	9.5314718541073	65.5399029337638	6695222
Roseburia intestinalis L1-82  	Bacteria	9.25805654379748	89.1079342795345	4380675
Bacteroides coprocola DSM 17136 	Bacteria	7.12773586192624	20.4745907281771	4295617
Bacteroides plebeius DSM 17135 	Bacteria	6.9676947312615	19.1426369114772	4421324
Bacteroides sp. 20_3 	Bacteria	6.72975609840934	31.0933701293292	5749901
Clostridium sp. M62/1  	Bacteria	6.14716947457889	15.9347305492071	3842594
Bacteroides cellulosilyticus DSM 14838 	Bacteria	5.96482474531196	82.2609803831783	6726268
Eubacterium rectale ATCC 33656 	Bacteria	5.6	74.0454273361191	3449685
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	5.4649668406532	64.5006617250869	6293399
Bacteroides intestinalis DSM 17393 	Bacteria	5.19923039304127	19.879387291007	6052596
Parabacteroides johnsonii DSM 18315 	Bacteria	5.16511444986144	20.5853427338312	4612238
Faecalibacterium prausnitzii M21/2  	Bacteria	4.87747042116954	78.9549863238783	3126983
Bacteroides xylanisolvens SD CC 1b 	Bacteria	4.6537854953256	41.5018155678757	6059812
Roseburia inulinivorans DSM 16841  	Bacteria	4.60475142165099	74.1684866993935	4048462
Bacteroides ovatus SD CC 2a	Bacteria	4.59911531490374	41.4981460110892	6050198
Bacteroides sp. 2_1_22  	Bacteria	4.18886725583497	40.5483506760057	5912968
Faecalibacterium prausnitzii A2-165 	Bacteria	4.11431785524055	60.5393837867419	3080849
Bacteroides sp. D1	Bacteria	4.10529618013878	39.8292933642593	5986762
Bacteroides fragilis 3_1_12	Bacteria	3.80770514175564	14.4468243427126	5530115
Dialister invisus DSM 15470  	Bacteria	3.58826461869547	81.6508602955914	1895860
Ruminococcus sp. 5_1_39BFAA	Bacteria	3.3621464379194	80.0691177255975	3801051
Bacteroides pectinophilus ATCC 43243 	Bacteria	3.18188426078639	21.3729447375432	3025526
