Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides vulgatus ATCC 8482 	Bacteria	155.84	80.850555732126	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	141.081994199259	74.3610437216805	5344145
Bacteroides vulgatus PC510	Bacteria	138.212401385532	81.1750920488144	4781702
Alistipes putredinis DSM 17216  	Bacteria	115.832526073796	87.6016029002172	2549878
Bacteroides sp. 2_1_22  	Bacteria	94.4592608669622	69.9480362484627	5912968
Bacteroides xylanisolvens SD CC 1b 	Bacteria	93.8844186585326	70.8369665593586	6059812
Bacteroides ovatus SD CC 2a	Bacteria	93.4613842588292	70.7687748400961	6050198
Bacteroides sp. D1	Bacteria	92.3201954328567	68.9912176231492	5986762
Bacteroides sp. D2  	Bacteria	88.7591149008211	49.1149357832558	17733459
Bacteroides sp. 2_2_4	Bacteria	63.4288679261491	35.4925573394108	7101224
Bacteroides ovatus SD CMC 3f	Bacteria	59.1001430804547	35.8021418748955	6775279
Bacteroides ovatus ATCC 8483 	Bacteria	50.5734820596522	29.5698441430202	6463169
Bacteroides sp. 3_1_23 	Bacteria	47.0069280930674	28.6001087700366	6520178
Bacteroides uniformis ATCC 8492	Bacteria	36.4067416492429	76.0939153189589	9434414
Bacteroides stercoris ATCC 43183 	Bacteria	23.3159787704818	80.3856551970466	4009229
Bacteroides sp. 2_1_7 	Bacteria	21.5649504760848	58.0961668919833	5137215
Bacteroides sp. 20_3 	Bacteria	18.699718454283	67.0057623600824	5749901
Bacteroides finegoldii DSM 17565  	Bacteria	15.9673349439081	11.5062964201855	4881901
Bacteroides sp. 2_1_33B  	Bacteria	15.364067181975	70.4855102490975	4891699
Bacteroides sp. 3_1_19 	Bacteria	12.859844919617	60.6671166884694	5250116
Bacteroides dorei 5_1_36/D4	Bacteria	12.7254588808166	33.270195158215	5501690
Bacteroides sp. 9_1_42FAA	Bacteria	12.6320121476658	30.8515175422808	5622644
Bacteroides sp. D4 	Bacteria	12.6056620169464	33.1328774680074	5530727
Bacteroides dorei DSM 17855 	Bacteria	12.2859167989609	32.6695844284963	5487768
Parabacteroides sp. D13  	Bacteria	11.7992531452532	60.3279675719144	5327234
Bacteroides sp. 3_1_33FAA  	Bacteria	11.2765046312667	32.4562098594235	10802660
