Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides stercoris ATCC 43183 	Bacteria	212.924797999815	79.5234445326022	4009229
Bacteroides intestinalis DSM 17393 	Bacteria	79.7984747965997	87.2779547817168	6052596
Bacteroides vulgatus PC510	Bacteria	40.1711832585971	81.2851783737255	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	38.22	76.851728650646	5163189
Bacteroides sp. 4_3_47FAA  	Bacteria	36.5568418465442	72.2528673903871	5344145
Alistipes putredinis DSM 17216  	Bacteria	24.3906264299704	29.5621986620536	2549878
Bacteroides dorei DSM 17855 	Bacteria	24.0196907431218	82.1551676382821	5487768
Bacteroides sp. 9_1_42FAA	Bacteria	23.6175464941405	78.358597841158	5622644
Butyrivibrio crossotus DSM 2876  	Bacteria	21.3773963454838	89.5377822780895	2482791
Faecalibacterium prausnitzii A2-165 	Bacteria	21.3354213530102	92.5045336528989	3080849
Bacteroides dorei 5_1_36/D4	Bacteria	21.1887935161741	81.4323598748748	5501690
Bacteroides sp. D4 	Bacteria	21.1411816999827	81.0141596213301	5530727
Bacteroides ovatus SD CMC 3f	Bacteria	19.2126533815065	68.08225904793	6775279
Bacteroides sp. 3_1_33FAA  	Bacteria	19.1227132447008	78.5082840707752	10802660
Faecalibacterium prausnitzii M21/2  	Bacteria	17.8768251186527	91.245043545168	3126983
Bacteroides sp. 2_2_4	Bacteria	17.2503676394379	65.0143552717109	7101224
Akkermansia muciniphila ATCC BAA-835 	Bacteria	15.85	94.6670585435543	2664102
Bacteroides sp. 3_1_23 	Bacteria	14.8312127675042	63.7274166441468	6520178
Bacteroides ovatus ATCC 8483 	Bacteria	13.4666652148505	59.7445463672697	6463169
Ruminococcus sp. 5_1_39BFAA	Bacteria	12.9888728643736	92.6326692275373	3801051
Bacteroides eggerthii DSM 20697 	Bacteria	11.9095863159515	16.8142944410507	4157980
Eubacterium rectale ATCC 33656 	Bacteria	11.59	83.2839520130099	3449685
Dorea longicatena DSM 13814  	Bacteria	9.72652347612234	88.8857391621277	2913833
Eubacterium eligens ATCC 27750 	Bacteria	9.4432855146361	81.5603578314389	2831389
Coprococcus comes ATCC 27758  	Bacteria	8.94254628170236	89.6369926348793	3238915
Roseburia inulinivorans DSM 16841  	Bacteria	7.81136937434512	80.7676594222695	4048462
Roseburia intestinalis L1-82  	Bacteria	7.2810673240996	85.0222397233303	4380675
Bacteroides sp. D2  	Bacteria	6.58239349525662	36.4638900961172	17733459
Collinsella aerofaciens ATCC 25986  	Bacteria	6.33974978984527	79.9250697475971	2439869
Lactobacillus ruminis ATCC 25644 	Bacteria	6.20000548620402	87.4012351165098	2081585
Subdoligranulum variabile DSM 15176  	Bacteria	5.80891230531486	38.4002513072704	3237471
Bacteroides xylanisolvens SD CC 1b 	Bacteria	5.63404607766709	38.6251586682887	6059812
Bacteroides ovatus SD CC 2a	Bacteria	5.56842213263103	38.6737260499574	6050198
Coprococcus eutactus ATCC 27759  	Bacteria	5.53151080546742	56.9125559663543	3102087
Bacteroides sp. 2_1_22  	Bacteria	5.49158852204172	39.1219773217105	5912968
Clostridium sp. SS2/1 	Bacteria	5.40915246511009	84.9768620870884	3141381
Bacteroides sp. D1	Bacteria	5.37164489585522	38.6439280532615	5986762
Ruminococcus torques ATCC 27756  	Bacteria	4.9064664565968	89.2849763780907	2739406
Bacteroides finegoldii DSM 17565  	Bacteria	4.74975525107945	16.1879153223304	4881901
Bacteroides capillosus ATCC 29799 	Bacteria	4.70744677385096	34.2893777790037	4241853
Parabacteroides johnsonii DSM 18315 	Bacteria	4.68727929911683	24.6678510519188	4612238
Ruminococcus obeum ATCC 29174  	Bacteria	4.59899202087451	81.0968221440182	3624708
Parabacteroides merdae ATCC 43184 	Bacteria	4.35488480163145	26.7224473964417	4431877
Bacteroides cellulosilyticus DSM 14838 	Bacteria	4.31726099971039	17.8567817993574	6726268
Anaerotruncus colihominis DSM 17241 	Bacteria	4.12388251004064	24.0229875166985	3718888
Ruminococcus lactaris ATCC 29176  	Bacteria	4.02395484543371	81.1775868353521	2729735
Bacteroides sp. 2_1_16  	Bacteria	3.96957322228604	69.2656040589699	10446000
Bifidobacterium adolescentis L2-32	Bacteria	3.92867031568869	73.8288486894594	4762920
Bacteroides plebeius DSM 17135 	Bacteria	3.72855137058492	9.88934536351554	4421324
Dorea formicigenerans ATCC 27755  	Bacteria	3.69728807723465	62.0184800461766	3186031
Bacteroides pectinophilus ATCC 43243 	Bacteria	3.68353583476063	21.8177269010413	3025526
Bacteroides coprocola DSM 17136 	Bacteria	3.61506824747178	10.3761112780772	4295617
Bacteroides fragilis 638R	Bacteria	3.59	69.4579370164938	5373121
Clostridium nexile DSM 1787  	Bacteria	3.56438252781133	24.0350467338131	3861016
Bifidobacterium longum infantis ATCC 55813	Bacteria	3.47309232464752	71.5975360953847	2396359
Bacteroides fragilis YCH46 	Bacteria	3.38847639705592	69.506551509229	5310990
Clostridium leptum DSM 753  	Bacteria	3.2157867612364	57.9332982478566	3270109
Clostridium sp. M62/1  	Bacteria	3.11125355423966	23.388497457707	3842594
Bifidobacterium longum subsp. infantis CCUG 52486  	Bacteria	3.10319225265534	67.8624261845738	2480850
Bacteroides sp. 3_2_5  	Bacteria	3.00923234891091	71.4964581178551	5131029
Bacteroides sp. 1_1_14 	Bacteria	2.9357872938547	8.70780451301373	6446424
Ruminococcus albus 8	Bacteria	2.75180495366655	9.18748985419768	4373730
Bacteroides sp. 20_3 	Bacteria	2.74714698913946	11.574929724877	5749901
Parabacteroides sp. D13  	Bacteria	2.72425046844197	12.1118952161666	5327234
Bacteroides sp. 1_1_6  	Bacteria	2.70721756052301	8.7914485882619	6695222
Bacteroides fragilis 3_1_12	Bacteria	2.52883389405103	12.3581155183934	5530115
Eubacterium siraeum DSM 15702  	Bacteria	2.49644490184107	58.2374049216338	2695934
