Reference Name	Group	Depth	Breadth	Total reference bases
Bacteroides cellulosilyticus DSM 14838 	Bacteria	131.31148735376	78.5847664707978	6726268
Bacteroides vulgatus PC510	Bacteria	124.822511153978	88.0858321994972	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	116.16	82.2777744529592	5163189
Alistipes putredinis DSM 17216  	Bacteria	114.217519642116	80.5293037549247	2549878
Bacteroides sp. 4_3_47FAA  	Bacteria	94.4305169152409	76.6318279163458	5344145
Bacteroides uniformis ATCC 8492	Bacteria	34.1452340940306	83.9249793362895	9434414
Bacteroides sp. D2  	Bacteria	33.1220510505029	53.4631004588558	17733459
Akkermansia muciniphila ATCC BAA-835 	Bacteria	26.08	95.6309480643008	2664102
Bacteroides sp. 1_1_6  	Bacteria	24.779871126006	82.3292043191398	6695222
Acidaminococcus sp. D21 	Bacteria	24.1083040885263	95.1368774880269	2238973
Bacteroides sp. 1_1_14 	Bacteria	22.2686441273487	80.43986867758	6446424
Bacteroides sp. 2_1_22  	Bacteria	21.4538826609581	72.6653179925885	5912968
Bacteroides sp. 20_3 	Bacteria	21.1912343377738	76.2678696554949	5749901
Bacteroides sp. D1	Bacteria	21.0738405401785	71.5809648020082	5986762
Bacteroides ovatus SD CC 2a	Bacteria	20.1358616279996	73.9768681950574	6050198
Bacteroides xylanisolvens SD CC 1b 	Bacteria	20.0971891867272	74.1051537572453	6059812
Bacteroides sp. 2_2_4	Bacteria	17.7667059749136	42.7311545164608	7101224
Bacteroides dorei DSM 17855 	Bacteria	17.1051828994957	31.7437617625235	5487768
Faecalibacterium prausnitzii M21/2  	Bacteria	17.0262472133683	93.1835894214967	3126983
Bacteroides intestinalis DSM 17393 	Bacteria	16.627360887791	23.6727513285209	6052596
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	16.4084251117719	83.7633209017893	6293399
Bacteroides ovatus SD CMC 3f	Bacteria	15.329307225577	42.7715818049707	6775279
Bacteroides sp. 3_1_23 	Bacteria	14.0417444585102	35.467375277178	6520178
Bacteroides ovatus ATCC 8483 	Bacteria	13.9353493711831	34.8320150687689	6463169
Bacteroides sp. 9_1_42FAA	Bacteria	13.8856036306051	31.7107040744532	5622644
Bacteroides fragilis 3_1_12	Bacteria	13.6481507473172	9.7914238673156	5530115
Bacteroides stercoris ATCC 43183 	Bacteria	12.2412043088584	11.9621503286542	4009229
Bacteroides sp. 3_1_33FAA  	Bacteria	10.3062587038748	28.9277455737753	10802660
Bacteroides coprophilus DSM 18228 	Bacteria	9.54611738261984	9.05903679551222	3855443
Eubacterium rectale ATCC 33656 	Bacteria	9.03	81.8421392098119	3449685
Bacteroides sp. 2_1_33B  	Bacteria	8.47728235731593	63.9080818341439	4891699
Bacteroides dorei 5_1_36/D4	Bacteria	8.05967229705781	28.8468270658652	5501690
Bacteroides sp. D4 	Bacteria	8.00587131673648	28.6429071621145	5530727
Ruminococcus sp. 5_1_39BFAA	Bacteria	7.86596604728534	88.6050463411304	3801051
Ruminococcus torques ATCC 27756  	Bacteria	7.59138032478574	91.9685508464244	2739406
Bacteroides eggerthii DSM 20697 	Bacteria	7.14570024386842	7.44498530536462	4157980
Bacteroides sp. 2_1_7 	Bacteria	6.95826285059122	52.930021422113	5137215
Faecalibacterium prausnitzii A2-165 	Bacteria	6.81862450253161	56.0627281635679	3080849
Bacteroides plebeius DSM 17135 	Bacteria	6.80441453736483	7.57184951837956	4421324
Parabacteroides sp. D13  	Bacteria	6.57448636572	56.5410868003921	5327234
Subdoligranulum variabile DSM 15176  	Bacteria	6.43277026728579	31.5931169730941	3237471
Bacteroides sp. 3_1_19 	Bacteria	5.86944269993273	55.8424042440205	5250116
Bacteroides sp. 3_2_5  	Bacteria	5.14096446736122	75.4094549066084	5131029
Bacteroides fragilis 638R	Bacteria	5.12	73.2913143031769	5373121
Parabacteroides distasonis ATCC 8503 	Bacteria	5.05	53.540533805381	4811379
Parabacteroides merdae ATCC 43184 	Bacteria	4.95404116134089	7.45713385096202	4431877
Bacteroides sp. 2_1_16  	Bacteria	4.83397120907524	71.9421692513881	10446000
Bacteroides finegoldii DSM 17565  	Bacteria	4.53709175790332	14.0003453572696	4881901
Bacteroides fragilis YCH46 	Bacteria	4.47326804230473	73.3333145044521	5310990
Coprococcus comes ATCC 27758  	Bacteria	4.47222819678812	82.3193569451498	3238915
Eubacterium hallii DSM 3353  	Bacteria	4.38820877023248	86.0749450926103	3290996
Roseburia inulinivorans DSM 16841  	Bacteria	4.22404155207583	75.5551367408166	4048462
Bacteroides coprocola DSM 17136 	Bacteria	3.93409513464538	7.08163693364655	4295617
Clostridium nexile DSM 1787  	Bacteria	3.87536776589374	19.2989876239829	3861016
Roseburia intestinalis L1-82  	Bacteria	3.29821799380233	70.430766948016	4380675
Bacteroides capillosus ATCC 29799 	Bacteria	2.46708053060773	31.6803529023754	4241853
Eubacterium ventriosum ATCC 27560  	Bacteria	2.44634940995472	22.1594977863501	2869695
Dialister invisus DSM 15470  	Bacteria	2.27928453577796	77.2191512031479	1895860
Anaerotruncus colihominis DSM 17241 	Bacteria	1.85010827161237	21.0905249095966	3718888
Clostridium sp. M62/1  	Bacteria	1.71032638368769	22.0059418195105	3842594
Bacteroides pectinophilus ATCC 43243 	Bacteria	1.67428559199293	14.1627604588425	3025526
Collinsella aerofaciens ATCC 25986  	Bacteria	1.5151763885684	60.4472207319327	2439869
Clostridium bolteae ATCC BAA-613  	Bacteria	1.44916962025857	53.2997467739761	6556988
Bacteroides caccae ATCC 43185  	Bacteria	1.39347186544731	5.59830039077167	4564814
Ruminococcus obeum ATCC 29174  	Bacteria	1.3589268018279	36.0748783074388	3624708
Dorea longicatena DSM 13814  	Bacteria	1.28367584209527	46.4590455252583	2913833
Clostridium leptum DSM 753  	Bacteria	1.28228716840937	53.9767023056418	3270109
Ruminococcus lactaris ATCC 29176  	Bacteria	1.13981476223883	32.3705780964086	2729735
Dorea formicigenerans ATCC 27755  	Bacteria	1.10785204224315	20.9622881886586	3186031
Prevotella bivia JCVIHMP010	Bacteria	1.07097520986359	2.02686649903977	2424432
Blautia hydrogenotrophica DSM 10507  	Bacteria	1.05281668007319	47.6457244403757	3565428
Prevotella buccalis ATCC 35310	Bacteria	1.04561809133341	3.08161508997644	3033961
Blautia hansenii DSM 20583 	Bacteria	1.03456996725753	12.9793421439195	3053221
Clostridium sp. SS2/1 	Bacteria	0.989002578802126	35.45128718866	3141381
Clostridium sp. L2-50  	Bacteria	0.972818890659676	12.4215839865462	2954116
Butyrivibrio crossotus DSM 2876  	Bacteria	0.946837103888326	12.6610737673852	2482791
Prevotella timonensis CRIS 5C-B1	Bacteria	0.84541675503484	1.16889187562387	2796067
Ruminococcus gnavus ATCC 29149  	Bacteria	0.794989367234062	16.733406417239	3501911
Prevotella marshii DSM 16973	Bacteria	0.698085699616857	1.11160689516668	2559358
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	0.686324314829809	8.33889084053931	3193878
