Reference Name	Group	Depth	Breadth	Total reference bases
Faecalibacterium prausnitzii M21/2  	Bacteria	151.575905657306	89.5024053536588	3126983
Bacteroides eggerthii DSM 20697 	Bacteria	64.0915385162988	82.5180977301478	4157980
Eubacterium rectale ATCC 33656 	Bacteria	47.05	81.9142037606332	3449685
Alistipes putredinis DSM 17216  	Bacteria	35.998852611772	83.9761745463901	2549878
Faecalibacterium prausnitzii A2-165 	Bacteria	33.0869610195112	87.3482277125559	3080849
Eubacterium eligens ATCC 27750 	Bacteria	19.4014056457802	81.2964590877481	2831389
Ruminococcus torques ATCC 27756  	Bacteria	15.2842897766888	94.6148544611496	2739406
Roseburia inulinivorans DSM 16841  	Bacteria	15.1868412251369	83.9783107757958	4048462
Subdoligranulum variabile DSM 15176  	Bacteria	13.4925439424786	37.546467597702	3237471
Akkermansia muciniphila ATCC BAA-835 	Bacteria	11.58	93.0107405797526	2664102
Bacteroides sp. 9_1_42FAA	Bacteria	11.2976498049672	81.4356911090227	5622644
Anaerotruncus colihominis DSM 17241 	Bacteria	11.05632280671	17.9435626993876	3718888
Ruminococcus albus 8	Bacteria	10.8911828850889	9.56247870810498	4373730
Parabacteroides merdae ATCC 43184 	Bacteria	8.89892155174884	87.1863321116538	4431877
Roseburia intestinalis L1-82  	Bacteria	8.64711244956542	57.1346196647777	4380675
Bacteroides uniformis ATCC 8492	Bacteria	8.56365775553203	83.1420690251668	9434414
Clostridium sp. M62/1  	Bacteria	8.21316097407116	18.6372799208035	3842594
Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	8.01644311085145	78.8690112771997	3193878
Bacteroides dorei DSM 17855 	Bacteria	7.4505971808575	80.5317389510635	5487768
Bacteroides capillosus ATCC 29799 	Bacteria	7.14278629174561	24.5752740606523	4241853
Bacteroides pectinophilus ATCC 43243 	Bacteria	6.83472417688693	18.9202142040756	3025526
Bacteroides dorei 5_1_36/D4	Bacteria	6.17645495656789	77.8806693943134	5501690
Bacteroides sp. D4 	Bacteria	6.17323434694932	77.4708822185582	5530727
Eubacterium siraeum DSM 15702  	Bacteria	6.161648527004	80.6680727347183	2695934
Ruminococcus flavefaciens FD-1  	Bacteria	6.02266427074642	5.80922107885066	4573608
Coprococcus comes ATCC 27758  	Bacteria	5.95487541352583	24.1646045049036	3238915
Ruminococcus sp. 5_1_39BFAA	Bacteria	5.92878725121026	85.1645768499291	3801051
Bacteroides sp. 3_1_33FAA  	Bacteria	5.87951837602961	78.1131776803121	10802660
Dorea formicigenerans ATCC 27755  	Bacteria	5.26973893223261	37.3190970207132	3186031
Clostridium nexile DSM 1787  	Bacteria	5.13414682301239	23.3846738785853	3861016
Parabacteroides johnsonii DSM 18315 	Bacteria	5.00517986712741	85.3606860704066	4612238
Coprococcus eutactus ATCC 27759  	Bacteria	4.58312301041202	9.99739852557327	3102087
Eubacterium ventriosum ATCC 27560  	Bacteria	4.46682256476734	58.7649558576783	2869695
Butyrivibrio crossotus DSM 2876  	Bacteria	4.33550241643376	15.05040093991	2482791
Dorea longicatena DSM 13814  	Bacteria	4.24185211369354	63.1173783809848	2913833
Burkholderiales bacterium 1_1_47	Bacteria	3.59147149872367	65.8999500311223	2655653
Bacteroides sp. 2_2_4	Bacteria	3.32242471157085	29.7260162473399	7101224
Clostridium sp. L2-50  	Bacteria	3.26088272769248	13.8397070392632	2954116
Bacteroides sp. D2  	Bacteria	3.20224397338387	41.5180930014838	17733459
Bacteroides coprophilus DSM 18228 	Bacteria	3.07326169521894	8.98433720846087	3855443
Bacteroides caccae ATCC 43185  	Bacteria	3.0345630796786	79.5004133793841	4564814
Bacteroides coprocola DSM 17136 	Bacteria	2.9946945200189	17.3507554328051	4295617
Bacteroides sp. 4_3_47FAA  	Bacteria	2.98118879072331	28.9857217571754	5344145
Ruminococcus lactaris ATCC 29176  	Bacteria	2.89861626128544	27.6886217892946	2729735
Bacteroides cellulosilyticus DSM 14838 	Bacteria	2.80953211944573	76.4562458706671	6726268
Holdemania filiformis DSM 12042 	Bacteria	2.80639308365834	44.7458491565549	3803745
Clostridium asparagiforme DSM 15981  	Bacteria	2.76956147195766	8.84036687283945	6224391
Bacteroides sp. 1_1_6  	Bacteria	2.70416445787757	30.5733103398214	6695222
Ruminococcus obeum ATCC 29174  	Bacteria	2.70022972609104	25.9043762973459	3624708
Clostridium leptum DSM 753  	Bacteria	2.48650702163139	40.2966384300951	3270109
Eubacterium dolichum DSM 3991  	Bacteria	2.41060325877798	8.96335141635086	2190453
Clostridium bolteae ATCC BAA-613  	Bacteria	2.15588656559994	9.281471919729	6556988
Clostridium scindens ATCC 35704  	Bacteria	2.00866149802274	13.3319520816154	3619905
Bacteroides plebeius DSM 17135 	Bacteria	1.99960132530437	30.8107254749935	4421324
Ruminococcus gnavus ATCC 29149  	Bacteria	1.9596754343557	28.9459669306273	3501911
Blautia hansenii DSM 20583 	Bacteria	1.77569336120772	24.557770302248	3053221
Lactococcus lactis subsp. lactis Il1403 	Bacteria	1.76	71.921157901901	2365589
Bacteroides sp. 20_3 	Bacteria	1.71737400348284	9.50524191633908	5749901
Bacteroides intestinalis DSM 17393 	Bacteria	1.62120489290876	12.5450798302084	6052596
Clostridium methylpentosum DSM 5476  	Bacteria	1.58874707823033	8.77584823061563	3406326
Bacteroides sp. 1_1_14 	Bacteria	1.5684889994825	20.6283669829971	6446424
Clostridium hathewayi DSM 13479  	Bacteria	1.55162775058616	8.10396690483147	6626224
Eubacterium hallii DSM 3353  	Bacteria	1.5113825449803	18.1556890376044	3290996
Bacteroides fragilis 3_1_12	Bacteria	1.44654418398171	5.68250389006377	5530115
Bacteroides vulgatus PC510	Bacteria	1.38588042500348	27.8064588717574	4781702
Bacteroides vulgatus ATCC 8482 	Bacteria	1.36	27.4452281332332	5163189
Clostridium difficile QCD-63q42  	Bacteria	1.30522969923906	1.33957536161418	4440437
Clostridium sp. SS2/1 	Bacteria	1.24855163700296	19.6208928493551	3141381
Clostridium difficile NAP08 	Bacteria	1.24503552369562	2.15042295484379	4078686
Bacteroides sp. 2_1_22  	Bacteria	1.23210243992526	35.1829233643747	5912968
Bacteroides ovatus SD CMC 3f	Bacteria	1.22165536504106	30.0862739379441	6775279
Bacteroides sp. D1	Bacteria	1.20725397969721	34.4362277972634	5986762
Bacteroides stercoris ATCC 43183 	Bacteria	1.15723588500432	12.5943417051009	4009229
Streptococcus mitis B6 	Bacteria	1.13	48.4104013256244	2146611
Clostridium difficile R20291	Bacteria	1.09	1.48584974873185	4191339
Clostridiales bacterium 1_7_47FAA strain 	Bacteria	1.0543338823692	5.9666280346	6514450
Blautia hydrogenotrophica DSM 10507  	Bacteria	1.03576378768552	10.3215097878852	3565428
Clostridium spiroforme DSM 1552  	Bacteria	1.03547775559973	53.9399039276406	2507485
Megasphaera genomosp. type_1 str. 28L 	Bacteria	0.967001767469182	1.86803707803918	1726197
Bacteroides finegoldii DSM 17565  	Bacteria	0.934812154117833	13.5590213730266	4881901
Bacteroides sp. 3_1_23 	Bacteria	0.901409834210048	28.6678676563738	6520178
Streptococcus parasanguinis ATCC 15912	Bacteria	0.853917936913296	45.7865189347151	2159948
Bacteroides sp. 2_1_7 	Bacteria	0.835629349754682	5.77262193620473	5137215
Bacteroides xylanisolvens SD CC 1b 	Bacteria	0.819391055366074	34.3805880446456	6059812
Bacteroides ovatus SD CC 2a	Bacteria	0.799986854975656	34.2401025553213	6050198
Bryantella formatexigens DSM 14469  	Bacteria	0.788480621944357	9.26682142731525	4548960
Parabacteroides sp. D13  	Bacteria	0.74970374119102	5.57467533808352	5327234
Lactococcus lactis subsp. lactis KF147 	Bacteria	0.713909359878042	35.2629366373583	2635654
Lactococcus lactis subsp. cremoris MG1363 	Bacteria	0.71	33.986972806247	2529478
Bacteroides sp. 3_1_19 	Bacteria	0.701759907781085	6.02897155034289	5250116
Bacteroides sp. 2_1_16  	Bacteria	0.687023180164656	11.1738464484013	10446000
Bacteroides ovatus ATCC 8483 	Bacteria	0.684926156193657	29.9186823058472	6463169
Bacteroides thetaiotaomicron VPI-5482 	Bacteria	0.636884575409886	27.2757535315972	6293399
Anaerostipes caccae DSM 14662 	Bacteria	0.598799623700229	4.75910491242044	3605636
Acidaminococcus sp. D21 	Bacteria	0.563320986898904	3.10548631001803	2238973
Ethanoligenens harbinense YUAN-3	Bacteria	0.542684227278098	5.23227190745069	2987899
Bacteroides fragilis 638R	Bacteria	0.51	9.99636896321523	5373121
Bacteroides fragilis YCH46 	Bacteria	0.487143244479843	10.2850504331584	5310990
Prevotella buccalis ATCC 35310	Bacteria	0.483223729639241	3.87486852995144	3033961
Parabacteroides distasonis ATCC 8503 	Bacteria	0.43	3.4901220627184	4811379
